,Date,NBSdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0034602076124567475,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916,-0.68029916
1,0.006920415224913495,-0.9036021,-0.723207,-0.6049247,-0.7340479,-0.6305405,-0.86742604,-0.6781921,-0.6944748,-0.7944131,-0.60432255,-0.71872157,-0.69002414,-0.9355928,-0.8239725,-0.73031616,-0.5607612,-0.7146877,-0.580693,-0.68990207,-0.648005,-0.6758434,-0.8753953,-0.8753209,-0.60116446,-0.5383025,-0.766781,-0.70387185,-0.5356717,-0.7393316,-0.61781174,-0.60190344,-0.5485151,-0.58910584,-0.6499245,-0.83160806,-0.5971552,-0.7564987,-0.35516495,-0.74485403,-0.6277369,-0.7508801,-0.68648195,-0.686071,-0.62704164,-0.53531456,-0.69707185,-0.7022096,-0.6204507,-0.5189618,-0.8196813,-0.8745954,-0.68984026,-0.77201116,-0.6120839,-0.5806413,-0.8997981,-0.79013914,-0.7299762,-0.42955402,-0.8159623,-0.5757468,-0.6823462,-0.8224435,-0.573834,-1.0396483,-0.582445,-0.66338074,-0.57084227,-0.6902513,-0.7503365,-0.66656077,-0.6686721,-0.70184934,-0.5480449,-0.5970831,-0.78737557,-0.77964926,-0.7337301,-0.57268083,-0.82928705,-0.60926163,-0.60354626,-0.7293453,-0.14239188,-0.7584106,-0.8545905,-0.84537756,-0.72281325,-0.80247384,-0.93122566,-0.6269378,-0.73851085,-0.608317,-0.43674028,-0.51173085,-0.67411995,-0.41914457,-0.78738534,-0.5492649,-0.60524493,-0.57986903
2,0.010380622837370242,-0.65740293,-0.97504026,-0.48145562,-0.7284799,-0.7051043,-0.8523643,-0.711917,-0.9027419,-1.0148916,-0.57289267,-0.7229233,-0.74504536,-1.0055984,-0.9794868,-0.909492,-0.7445278,-0.79717815,-0.5893519,-0.44109976,-0.8000149,-0.47311062,-0.7389803,-1.1151013,-0.4874858,-0.7495564,-0.9682597,-0.6730819,-0.60383487,-0.6334488,-0.48652437,-0.5861732,-0.68170595,-0.47947297,-0.4198687,-0.96120113,-0.44713858,-0.56465125,-0.5585293,-0.7526638,-0.5847144,-0.85639185,-0.7051209,-0.7571395,-0.66371226,-0.42486537,-0.6845486,-0.65387225,-0.6265487,-0.50042987,-0.6508575,-0.70168936,-0.7542611,-0.65689254,-0.75143194,-0.53865886,-0.7517953,-0.96672666,-0.89365494,-0.6980819,-0.77171314,-0.7752055,-0.8641605,-0.79805815,-0.7332458,-0.9917513,-0.33054438,-0.6768991,-0.48287293,-0.7530895,-0.7033421,-0.6082128,-0.6332361,-0.85129106,-0.4889867,-0.7858742,-0.55946875,-0.6393086,-0.7448866,-0.658338,-0.84797233,-0.56375957,-0.84205455,-0.48748893,-0.17935261,-0.68156445,-0.8692487,-1.0011849,-1.0053144,-0.80987674,-0.9172284,-0.3318103,-0.6817897,-0.6989958,-0.5215566,-0.4426629,-0.6377781,-0.4545601,-0.71929276,-0.5054544,-0.7532188,-0.37749052
3,0.01384083044982699,-0.5432924,-0.9938148,-0.37846082,-0.48847526,-0.65435785,-0.7989787,-0.66638446,-0.96766657,-0.9906924,-0.36000174,-0.68863755,-0.787212,-1.0783699,-0.8215963,-0.8968084,-0.6714325,-0.84632176,-0.6885013,-0.3537554,-0.8917012,-0.4201018,-0.8163136,-1.0703655,-0.46341407,-0.6911173,-1.0590419,-0.9320868,-0.6406897,-0.5621606,-0.6201226,-0.8495269,-0.51306295,-0.53187406,-0.3059252,-1.1323458,-0.39465165,-0.5751724,-0.465176,-0.48189732,-0.4525333,-1.0698664,-0.53108037,-0.6439352,-0.831367,-0.45579493,-0.85016894,-0.55826735,-0.55578727,-0.51242185,-0.5883144,-0.59214264,-0.7900697,-0.74690485,-0.62442124,-0.5749014,-0.8862473,-1.0081621,-0.81472564,-0.57031864,-0.8968586,-0.8084427,-0.89907485,-0.77985585,-0.7916126,-0.8809686,-0.38133758,-0.44138652,-0.7223946,-0.7519698,-0.4410913,-0.6891722,-0.6020301,-1.0371689,-0.33977523,-0.58273643,-0.7148832,-0.7005948,-0.53554696,-0.6028328,-0.7475666,-0.44871372,-1.072342,-0.59244174,-0.01071162,-0.76189244,-0.78957856,-1.1198454,-1.1580343,-0.7376144,-0.9071495,-0.16335474,-0.6908655,-0.81317586,-0.5050666,-0.5730545,-0.40736902,-0.5648094,-0.6430492,-0.60481906,-0.65841746,-0.7148303
4,0.01730103806228374,-0.6117727,-1.1014725,-0.2733075,-0.3876716,-0.4444468,-0.6607208,-0.7200538,-0.87315327,-0.9493467,-0.099060625,-0.5401806,-0.7918634,-1.0140272,-0.60631084,-0.7651619,-0.51477695,-0.72704685,-0.54287314,-0.29145354,-0.8975195,-0.49216926,-0.9449196,-0.9570651,-0.37932438,-0.7742345,-1.0959697,-1.0828676,-0.61905074,-0.50700104,-0.804947,-0.88215363,-0.38377225,-0.53946704,-0.2597698,-1.1338091,-0.39307582,-0.4366858,-0.43073672,-0.47950962,-0.32007384,-1.014907,-0.6851593,-0.44793248,-0.8690513,-0.2734052,-1.0886555,-0.3897033,-0.37404785,-0.36963668,-0.38439512,-0.5416776,-0.9003223,-0.85920364,-0.4656694,-0.32053798,-0.8199724,-0.9006049,-0.9650883,-0.38299584,-0.87297255,-0.571704,-0.735842,-0.551192,-0.7120838,-0.7908259,-0.5777952,-0.6228634,-0.7843914,-0.735834,-0.35713196,-0.57374424,-0.6735665,-1.1793501,-0.5838269,-0.52955484,-0.8273792,-0.8046781,-0.38103148,-0.3333016,-0.72215277,-0.28650123,-1.11182,-0.46347463,0.002846593,-0.79682934,-0.61249137,-1.0545552,-1.0556641,-0.609169,-0.8674082,-0.17239158,-0.7113944,-0.78122187,-0.5250165,-0.56235826,-0.4028901,-0.59433526,-0.6224216,-0.8365792,-0.5505957,-0.7118371
5,0.020761245674740483,-0.59319276,-1.0784602,-0.41140437,-0.38258696,-0.49646634,-0.57437897,-0.65806556,-0.78470093,-0.7215238,-0.034561753,-0.3957313,-0.722582,-1.0648437,-0.7442812,-0.85727954,-0.68494034,-0.76605535,-0.57113785,-0.4376774,-0.9886466,-0.48913908,-0.9708545,-1.1648412,-0.43919867,-0.8601266,-1.0915638,-1.1969784,-0.56509686,-0.38987556,-0.761911,-0.80113435,-0.18204263,-0.57250965,-0.071647845,-1.1621659,-0.3908362,-0.5422853,-0.45085257,-0.61651766,-0.38628837,-1.2147533,-0.64246947,-0.40318924,-1.002498,-0.678977,-1.3434727,-0.57189673,-0.34496275,-0.54463017,-0.40201333,-0.6186832,-1.0161798,-0.9827814,-0.5068409,-0.28955257,-0.7439941,-0.9377606,-0.86623734,-0.38934693,-0.78194773,-0.44448268,-0.7523062,-0.44158286,-0.51892763,-0.90483356,-0.29995155,-0.54945314,-0.69820666,-0.89355075,-0.4459651,-0.5708189,-0.7189711,-1.3491025,-0.54158545,-0.4235245,-0.8114958,-0.8884342,-0.5443047,-0.36632794,-0.75056446,-0.3922005,-1.1274879,-0.5039336,0.087167144,-0.49606645,-0.62161994,-1.1818309,-0.97699684,-0.6157151,-0.979236,-0.16976044,-0.5947328,-0.95271224,-0.39433658,-0.4461313,-0.38817495,-0.45777845,-0.6738736,-0.9915397,-0.5579085,-0.67884886
6,0.02422145328719723,-0.48032078,-0.9850434,-0.35737458,-0.3719267,-0.32155055,-0.6122588,-0.45763987,-0.6124138,-0.7987296,-0.039686125,-0.21340472,-0.7792753,-1.1727002,-0.7900207,-0.9130293,-0.81677884,-0.7452035,-0.35504198,-0.3723579,-0.81831235,-0.508379,-0.9366789,-1.1370866,-0.525203,-0.9020597,-1.0681431,-1.0627961,-0.53028774,-0.156308,-0.552331,-0.8688312,-0.073440135,-0.47984,-0.26404643,-1.070941,-0.43544576,-0.5563637,-0.4791416,-0.76555383,-0.40066397,-1.201644,-0.32876474,-0.31453517,-0.89926976,-0.79856324,-1.4991046,-0.59958184,-0.5073149,-0.41871938,-0.48646027,-0.64406073,-1.1478138,-0.9463746,-0.50954294,-0.28033608,-0.6140749,-0.9442929,-0.70495427,-0.25524804,-0.7222289,-0.54212606,-0.9562891,-0.51506305,-0.6322589,-0.96550256,-0.2921099,-0.84217167,-0.8238344,-0.7501789,-0.60216343,-0.73269635,-0.60684025,-1.2785529,-0.33772284,-0.49184972,-0.87556803,-0.87944776,-0.470639,-0.24959707,-0.75515026,-0.15487286,-1.0752205,-0.5133308,0.14615227,-0.41839755,-0.5856389,-1.0598148,-1.2771989,-0.47349423,-1.1497583,-0.26453263,-0.9358193,-0.8538773,-0.2962762,-0.13600767,-0.63576704,-0.22042891,-0.8839892,-0.92286325,-0.6417721,-0.84091634
7,0.02768166089965398,-0.4747659,-0.95249945,-0.2675249,-0.54157335,-0.23936474,-0.47818062,0.020031301,-0.46444738,-0.94511527,-0.056531016,-0.2574642,-0.9273015,-1.1685568,-0.9294337,-0.7819467,-0.7270617,-0.8230857,-0.49112093,-0.1317766,-0.976282,-0.54495203,-1.0315281,-0.95949936,-0.575866,-0.8371781,-1.0484726,-1.2395107,-0.31920782,-0.024622148,-0.16916937,-1.0424407,-0.082255386,-0.46148705,-0.13962366,-1.1325333,-0.72838545,-0.47856292,-0.34333166,-0.80648124,-0.38121748,-1.1518569,-0.4119785,-0.44161186,-0.8928909,-0.90202004,-1.5569842,-0.55410045,-0.32897204,-0.2336211,-0.35539487,-0.44186652,-0.8092532,-0.7113767,-0.36922675,-0.23593909,-0.62784594,-0.969731,-0.647634,-0.13849048,-0.8743589,-0.57189846,-1.22705,-0.5422017,-0.606247,-1.0428145,-0.043612603,-0.9035122,-0.6628745,-0.6460943,-0.7206305,-0.79266125,-0.49777067,-1.4466769,-0.38165182,-0.38107246,-1.0593332,-1.0031404,-0.5475536,-0.35576063,-0.54597914,-0.069772005,-1.3284603,-0.6208577,-0.08645951,-0.4685917,-0.43883365,-1.1289426,-1.4148042,-0.2427615,-1.0949404,-0.1447668,-0.7626046,-0.73906386,-0.1575072,-0.17341721,-0.6064142,-0.03466915,-0.8063004,-1.0492414,-0.6361137,-0.5803554
8,0.031141868512110725,-0.53665376,-1.0327525,-0.15928684,-0.7629324,-0.23373182,-0.35786828,0.19445491,-0.65273166,-1.0279276,-0.013804283,-0.23946565,-1.0137668,-1.3376291,-0.7376377,-0.74498713,-0.657369,-0.89210093,-0.498684,-0.0574556,-0.88583887,-0.39790958,-0.84126437,-0.76581234,-0.38168555,-0.5122634,-0.95879185,-1.415327,-0.15843862,-0.118789576,-0.17295417,-0.9788542,-0.20698199,-0.77482533,-0.13129386,-1.2217474,-0.622831,-0.26731753,-0.3852948,-0.9637627,-0.35933506,-1.1360708,-0.36997792,-0.6706042,-0.98258203,-0.88650155,-1.5142303,-0.7026413,-0.14561518,-0.12982571,-0.4038652,-0.24425414,-0.78655326,-0.48584825,-0.4522681,-0.32117623,-0.6609452,-0.84519446,-0.7507504,-0.003601754,-0.85849655,-0.5766031,-1.2726632,-0.46805012,-0.67101645,-0.92618406,-0.062424257,-0.78275084,-0.72624636,-0.7645932,-0.7755633,-0.64496064,-0.6788339,-1.3109754,-0.3539675,-0.395464,-0.87378156,-0.9836365,-0.597102,-0.48055393,-0.5738295,0.2022878,-1.3605154,-0.6663869,-0.09212269,-0.4015282,-0.31710726,-1.1671368,-1.4530742,-0.07996267,-1.2111673,-0.1818826,-0.74691975,-0.57953644,-0.19043103,0.073465146,-0.70178443,-0.34280667,-0.9358351,-1.2173947,-0.75625193,-0.47778845
9,0.03460207612456748,-0.7465321,-1.0960218,-0.24342804,-0.78676707,-0.10542084,-0.23306076,0.30123633,-0.42991722,-1.0168927,-0.14860737,-0.2814595,-1.0174086,-1.3824972,-0.8212272,-0.8009352,-0.32331064,-0.84249413,-0.3670953,-0.0309922,-0.83161014,-0.39257896,-0.88292813,-0.68213767,-0.20082821,-0.5015225,-1.0231802,-1.2922267,-0.0349536,-0.38062167,-0.25195077,-1.0474118,-0.25242513,-0.6709993,-0.07463289,-0.9965128,-0.3860681,-0.12918068,-0.45858538,-0.9649027,-0.570531,-1.0888491,-0.05367659,-0.69278604,-0.9511243,-0.77718955,-1.5564021,-0.42610282,0.0051596,-0.027598098,-0.62649405,-0.31027684,-0.64699835,-0.27274507,-0.35169187,-0.24262217,-0.7937213,-0.80280274,-0.5720862,0.05756998,-0.78935456,-0.5996161,-1.1921444,-0.39181292,-0.5430106,-0.9857719,-0.19828598,-0.89543444,-0.5427089,-0.7895688,-0.65930223,-0.6771194,-0.7941487,-1.3801645,-0.25185403,0.13917817,-0.85210437,-0.7814293,-0.710652,-0.755607,-0.6087093,0.31448168,-1.5536491,-0.8448547,0.059453674,-0.506753,-0.36559895,-1.1911465,-1.4312509,0.07830125,-1.1544785,-0.27474368,-0.7065156,-0.32636735,-0.15141027,0.19322738,-0.8046341,-0.27488816,-0.95189047,-1.3290081,-0.81807595,-0.29431415
