,Date,alpha=-10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
713,0.713,-0.88491625,-1.1310394,-5.0861607,-4.3964615,-5.253085,-2.983598,-3.8842456,0.51551723,-2.2087786,1.5224224,-0.59550405,-5.6782856,-0.083081484,-0.26571584,-5.042162,-3.8081477,-4.679124,-3.4123728,-7.322914,-1.3600028,-0.16565824,-3.826504,1.5692273,-3.2724254,-1.763088,-1.0762303,0.5447068,-0.29210305,-4.629977,-1.0928466,-0.0116689205,-0.32363844,-3.570142,-3.258011,-0.6734693,-2.282534,-0.4282,-4.189748,-1.1641977,0.55092645,-1.6619294,-2.6673758,-3.498493,2.1340594,0.72408557,-1.3110487,-0.7773869,-1.7829659,-6.3816166,-0.19186234,-4.3387756,-2.9180787,-2.9043386,-1.5131977,0.60338354,-4.9094963,-5.511554,-0.76283336,0.524369,-1.9864371,-2.2472117,-0.47789,-1.306279,-0.9817512,-2.2695496,-3.3591168,-3.5584805,-1.6262882,-2.1148245,1.4909086,-3.758495,-2.7323287,-4.2920628,-0.07315779,-3.6724746,-1.7459681,-5.3752375,-6.154001,-1.9514906,-4.53586,-3.6812742,-0.12998581,-1.9968493,-3.1546795,4.602653,-2.928974,2.7753499,-2.584452,-2.5456383,1.8818644,-0.071047544,-6.487199,-4.1990795,0.48815703,-2.4934227,-3.479532,-3.397385,-4.115056,-1.5855763,-1.2544873,-0.044667244
714,0.714,-0.91400623,-1.1433451,-4.975318,-4.496256,-5.2946825,-2.8789794,-4.0255547,0.63980913,-2.0514133,1.6192902,-0.42761636,-5.5794287,-0.16340518,-0.29749274,-5.183157,-3.839059,-4.8079824,-3.3017614,-7.2088785,-1.3776562,-0.24520683,-3.6896732,1.7634617,-3.1837509,-1.8176672,-1.1443307,0.42219162,-0.36616087,-4.521806,-1.1080177,-0.039197206,-0.28498578,-3.649029,-3.080063,-0.7641113,-2.29056,-0.5509949,-4.2639008,-1.0683386,0.40807295,-1.5377724,-2.8326447,-3.505511,2.1345258,0.7113979,-1.1834819,-0.7861397,-1.742749,-6.4872007,-0.31294465,-4.250496,-2.849026,-2.79441,-1.6326745,0.5409925,-5.005766,-5.5971575,-0.9337952,0.608613,-1.9785721,-2.2227294,-0.53923726,-1.3622787,-1.0823772,-2.1762125,-3.3709967,-3.4504926,-1.6152179,-2.2716787,1.6369474,-3.717686,-2.659538,-4.4279547,0.049732924,-3.5880501,-1.8258975,-5.3782396,-5.967636,-1.9622447,-4.493124,-3.6341388,-0.018046618,-1.8760145,-3.1174572,4.435454,-2.8995354,2.611421,-2.5546606,-2.6564353,1.8645773,0.094172716,-6.5774956,-4.2510805,0.4019301,-2.4670165,-3.678572,-3.3963692,-4.1611013,-1.6869128,-1.3668339,-0.2147274
715,0.715,-0.9773571,-1.1849282,-4.947707,-4.453416,-5.3082876,-2.9010274,-3.8944323,0.67754316,-2.090493,1.666799,-0.42134333,-5.511162,-0.34461665,-0.33930826,-5.259671,-3.7410576,-4.7758064,-3.3785808,-7.3189716,-1.4570577,-0.1346221,-3.5098193,1.6790321,-3.0951016,-1.9136608,-1.1643832,0.40087104,-0.4506979,-4.5174246,-1.2021482,0.015366077,-0.34562445,-3.6180122,-3.0903528,-0.6884382,-2.1776311,-0.56565523,-4.272753,-1.1640589,0.43268943,-1.5457847,-2.765878,-3.623781,2.1881592,0.5631168,-1.2530301,-0.9444506,-1.7068751,-6.5688696,-0.33004808,-4.202736,-2.9865377,-2.764744,-1.5113413,0.4349053,-5.126916,-5.4234104,-0.9848659,0.6749768,-2.0966375,-2.285134,-0.4755671,-1.4956272,-1.1201589,-2.1938622,-3.462897,-3.3471553,-1.5763023,-2.1867664,1.5463326,-3.7248685,-2.6746,-4.220401,0.07637668,-3.6658757,-1.9492481,-5.328208,-5.9549265,-1.9485214,-4.4029694,-3.6433685,-0.101793766,-1.8430698,-3.0287802,4.5527644,-3.0025213,2.7057784,-2.6044805,-2.6550686,1.9632041,0.088773966,-6.4858313,-4.132885,0.3369112,-2.3405015,-3.7722304,-3.198136,-4.1977825,-1.8532069,-1.5449221,-0.28280663
716,0.716,-0.87765133,-1.1670663,-5.087963,-4.3188496,-5.1864014,-2.8327076,-3.9711964,0.7299323,-2.0030096,1.7846086,-0.56894016,-5.438348,-0.35461783,-0.42234778,-5.170742,-3.751383,-4.909313,-3.3569877,-7.1802664,-1.4393489,-0.15595412,-3.3295286,1.7219459,-2.933068,-1.9515278,-1.0466163,0.37703013,-0.3335781,-4.648776,-1.1940424,-0.13729858,-0.3662703,-3.5644867,-3.170091,-0.66107726,-2.3094885,-0.61460376,-4.2881775,-1.0690219,0.30347705,-1.4589236,-2.9959457,-3.6276977,2.1040835,0.5284598,-1.215728,-0.77588105,-1.5996153,-6.481884,-0.34941697,-4.082164,-3.1271546,-2.8587625,-1.5830328,0.4268124,-5.257059,-5.4888735,-1.0850337,0.5597136,-2.1172898,-2.38079,-0.51616263,-1.545821,-1.0387003,-2.3253338,-3.5271504,-3.4079149,-1.5150449,-2.219165,1.4992642,-3.65392,-2.6044152,-4.170203,0.014378786,-3.778834,-2.0056665,-5.2039175,-6.009735,-2.0658138,-4.4627905,-3.5467236,-0.20645237,-2.0472867,-2.984071,4.5970736,-3.0967643,2.8231246,-2.532222,-2.664024,2.014947,0.15023685,-6.461829,-4.0143547,0.40424132,-2.315605,-3.7484558,-3.233063,-4.3093643,-1.8572915,-1.4486959,-0.26687717
717,0.717,-0.8654116,-1.2142813,-5.119581,-4.2334595,-5.0889196,-2.8266742,-3.8867648,0.83682966,-1.9003384,1.7236664,-0.552088,-5.511177,-0.27594066,-0.59163,-5.130028,-3.8582547,-4.9608774,-3.420151,-7.1086903,-1.5683367,-0.2575724,-3.401098,1.7578185,-2.9202483,-2.0918262,-1.049423,0.25735784,-0.27459884,-4.8476934,-1.1594346,-0.18475032,-0.49385285,-3.5152147,-3.0661786,-0.5979557,-2.3001487,-0.6765406,-4.37724,-0.9875119,0.38775325,-1.5433953,-3.073045,-3.5117748,2.2133436,0.56228757,-1.2534912,-0.7999737,-1.6528575,-6.537327,-0.45640016,-4.094083,-3.221297,-2.8048642,-1.7027452,0.51800966,-5.3169317,-5.6117954,-1.1744621,0.42002654,-2.3135645,-2.406154,-0.4705994,-1.5829375,-0.9573548,-2.2374074,-3.5204566,-3.4969566,-1.6002591,-2.3367975,1.4513278,-3.7265036,-2.5558279,-4.2748775,0.045463562,-3.7094572,-2.0090363,-5.131711,-6.072692,-2.1318676,-4.4050035,-3.4211624,-0.2449112,-2.0892808,-3.0693028,4.8109713,-3.009979,2.852255,-2.490125,-2.6315572,1.9975458,0.12492204,-6.3584604,-3.9156973,0.5352793,-2.3846233,-3.868748,-3.370886,-4.383568,-1.7704046,-1.4345601,-0.20710802
718,0.718,-0.7312931,-1.2823694,-5.2233047,-4.3580933,-5.132905,-2.7701585,-3.972202,0.9472878,-1.966182,1.6838592,-0.6630161,-5.4518776,-0.33274198,-0.59359527,-5.2020893,-3.9135683,-5.0470324,-3.5879195,-7.028754,-1.4321554,-0.25198364,-3.3973124,1.6918164,-3.046633,-2.021013,-1.1783164,0.17933154,-0.22741008,-4.6854353,-1.1293614,-0.2856052,-0.55034995,-3.4057162,-3.0281217,-0.62719226,-2.272555,-0.69824624,-4.282936,-1.0527427,0.5396056,-1.5119321,-3.229832,-3.66102,2.0944848,0.521651,-1.1416628,-0.70612025,-1.5533078,-6.5364943,-0.6188562,-4.262045,-3.2936032,-2.73821,-1.6171434,0.41431355,-5.2011347,-5.470999,-1.1992357,0.53642106,-2.2562335,-2.4230163,-0.4483652,-1.4477055,-0.8905909,-2.2641914,-3.4969928,-3.4026635,-1.5930235,-2.5061495,1.5311583,-3.7550008,-2.6463048,-4.190751,0.012230158,-3.6838944,-1.9005444,-5.237995,-6.219578,-1.9851735,-4.4163494,-3.5012968,-0.31958795,-2.1602314,-2.9101937,4.89462,-2.9750135,2.7354863,-2.423568,-2.7005522,1.8738184,0.22787166,-6.4276896,-4.0356216,0.63572764,-2.3958304,-3.9744737,-3.4290211,-4.4184036,-1.879504,-1.6097219,-0.29349756
719,0.719,-0.6667736,-1.2582347,-5.2214003,-4.2847614,-5.0760403,-2.687627,-3.9069183,0.87051845,-1.8812554,1.6695995,-0.58958673,-5.3369856,-0.27670383,-0.6576054,-5.3183823,-3.782685,-5.033491,-3.5142934,-7.1054344,-1.5910299,-0.08220887,-3.4113538,1.5454125,-3.096845,-1.8871219,-1.2329905,0.18512297,-0.20057964,-4.738844,-1.2701375,-0.1809709,-0.5111234,-3.486419,-2.922241,-0.5802033,-2.2371533,-0.7708838,-4.241873,-0.97284484,0.61590266,-1.556052,-3.2265646,-3.673629,2.0057511,0.5355542,-1.3043525,-0.801523,-1.5590036,-6.5525675,-0.52280664,-4.2802753,-3.4242938,-2.6366756,-1.7993991,0.30265093,-5.153755,-5.555972,-1.251312,0.58934164,-2.3502123,-2.3104036,-0.5558872,-1.3544538,-0.835984,-2.200662,-3.6034462,-3.3375342,-1.4521759,-2.369168,1.6056678,-3.7272422,-2.7611325,-4.2760563,0.116769314,-3.5168192,-1.806948,-5.234621,-6.330102,-2.1237638,-4.504467,-3.395963,-0.417387,-2.061909,-3.039368,4.8030186,-2.93027,2.8115582,-2.3615415,-2.6583674,1.9146546,0.34003353,-6.519206,-3.9871438,0.64885426,-2.3961117,-3.9665167,-3.4554632,-4.388445,-1.9477823,-1.4952037,-0.40828538
720,0.72,-0.63541126,-1.3497231,-5.3234606,-4.436,-5.0972347,-2.599136,-3.9654572,0.7923722,-1.9262116,1.5743912,-0.6571801,-5.4177313,-0.40128326,-0.68596053,-5.404398,-3.6750495,-5.22402,-3.6159275,-7.204733,-1.5971711,0.08302426,-3.5451171,1.4890718,-3.063328,-2.0093849,-1.3407204,0.14156842,-0.05518198,-4.6357384,-1.1921751,-0.22345829,-0.60796475,-3.441468,-2.8621252,-0.5471909,-2.360009,-0.7634485,-4.1920643,-1.1148851,0.5526097,-1.4349811,-3.3654377,-3.6940444,1.9741535,0.40925932,-1.3896968,-0.76387095,-1.6800888,-6.5724554,-0.49585795,-4.1468773,-3.4602668,-2.8183234,-1.992912,0.1227901,-5.166997,-5.506322,-1.2877047,0.5339153,-2.5087678,-2.2512085,-0.66475224,-1.3681786,-0.7767384,-2.1412437,-3.6738555,-3.3484595,-1.4821727,-2.4024498,1.5420955,-3.8099887,-2.9063976,-4.4437056,-0.028916597,-3.5906293,-1.7361128,-5.1638927,-6.2504587,-2.207507,-4.321907,-3.3525455,-0.25721955,-2.2253287,-3.1515896,4.7118773,-2.8466094,2.718048,-2.2350657,-2.569577,1.9316071,0.4221704,-6.671053,-4.026883,0.6455226,-2.5477798,-3.9569085,-3.425143,-4.499626,-1.9022825,-1.620683,-0.49035144
721,0.7209999999999999,-0.75081974,-1.4028628,-5.447466,-4.3979387,-4.928358,-2.6499941,-4.047469,0.7128675,-2.0255606,1.5004361,-0.73713946,-5.3231544,-0.4897921,-0.5112994,-5.363227,-3.6621287,-5.1282444,-3.5229385,-7.07493,-1.5537922,0.1395812,-3.5398872,1.5412986,-3.1271245,-1.8611233,-1.4601676,0.184546,-0.031467676,-4.515956,-1.0944936,-0.11662531,-0.6677339,-3.5583394,-2.8049848,-0.62899804,-2.2270572,-0.67005134,-4.059822,-1.0404303,0.5627885,-1.5761936,-3.4560268,-3.767935,2.0491095,0.43649793,-1.3290384,-0.9090688,-1.579819,-6.5808372,-0.45329428,-4.272483,-3.5364697,-2.7624462,-1.9304206,0.025003195,-5.0840654,-5.5604496,-1.2077062,0.39404726,-2.6010067,-2.2176592,-0.6764972,-1.3209388,-0.8729327,-2.1276572,-3.6107013,-3.4769948,-1.6297443,-2.2528207,1.6418495,-3.7741988,-2.9758704,-4.4599857,-0.017333746,-3.4890463,-1.6616795,-5.2339287,-6.3153105,-2.255998,-4.362237,-3.2712538,-0.282135,-2.186115,-3.2451541,4.5623817,-2.7631915,2.6232097,-2.3579714,-2.5229695,2.117965,0.4102621,-6.8084946,-3.937353,0.57341146,-2.471021,-4.1256714,-3.508981,-4.5798492,-1.7717483,-1.652291,-0.41387486
722,0.7219999999999999,-0.84211874,-1.4057558,-5.5155277,-4.4660378,-4.9117937,-2.7665832,-3.915661,0.6609986,-2.0403287,1.5533866,-0.60930276,-5.288028,-0.50034523,-0.5333464,-5.4218073,-3.5643437,-5.0918074,-3.4607775,-7.0940027,-1.5699055,0.18344021,-3.5111082,1.61708,-2.970988,-1.861027,-1.4689786,0.2795334,-0.037004232,-4.429247,-1.2323501,0.0047237873,-0.68770385,-3.451032,-2.9000866,-0.577296,-2.3134696,-0.5358727,-4.1835604,-0.8977735,0.4169829,-1.5024168,-3.5066283,-3.80733,1.9444358,0.47819567,-1.3438895,-0.82031465,-1.6523387,-6.6650486,-0.4804709,-4.304,-3.5827196,-2.731651,-1.7363555,-0.03586507,-5.2023335,-5.5230007,-1.2086198,0.4168787,-2.573931,-2.1451852,-0.73575425,-1.4233286,-0.92784715,-1.9738076,-3.670592,-3.3569257,-1.487747,-2.2464035,1.776348,-3.9344294,-3.02088,-4.5633583,-0.061952353,-3.3915365,-1.5364063,-5.300523,-6.2747707,-2.320192,-4.4609795,-3.2754748,-0.15384626,-2.2770321,-3.2485368,4.610962,-2.8246634,2.5720496,-2.2566092,-2.4804623,2.1488051,0.4245453,-6.583288,-4.0299597,0.5548105,-2.5592182,-4.0360146,-3.4661953,-4.584058,-1.7924621,-1.5748599,-0.30884767
