,Date,fBM_H0.4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
787,0.787,-0.58604807,1.6087687,0.38831612,1.9293103,0.5309382,-0.059858426,-0.8617635,6.8595543,4.7759867,-0.9983733,6.2852435,-0.0035783572,-2.6825087,-6.0003366,-3.8943975,0.9896704,-0.6305241,2.8390179,-6.2621617,4.3687687,1.7366844,-1.0369964,0.12441264,1.7176594,3.3815792,-7.8084574,-2.6152976,0.16297191,-1.013575,-0.4026915,3.5517406,-0.139884,-0.14871393,0.07104846,1.9060994,4.7074013,-0.3062682,5.2514462,-0.5494189,3.0301569,-4.186564,-1.0272044,0.15322946,1.3972905,0.29558757,3.2872007,0.40362188,-0.45834965,3.4528406,0.7228388,1.5890647,1.9903892,1.0300447,-2.7849588,-0.9158497,0.80143136,2.740839,0.0048400494,2.7596762,3.8540854,-0.020087495,0.37989917,0.95325065,-3.61168,-0.47430027,-0.0042858575,1.46929,4.396637,1.9746033,1.269576,-1.0434988,1.7952461,-1.3031689,-0.5335697,-1.4036354,2.028846,-0.48616448,-0.9019953,1.776209,3.8830235,-0.82234216,-3.3685875,3.434864,0.3018673,0.06493317,3.6144216,3.628645,-0.6095263,-2.73182,-0.85881466,-1.1088817,-1.0562649,-0.54541594,-1.1902767,5.9840946,2.7140136,2.4129965,-2.307014,1.1011252,0.52688473,-0.46669978
788,0.788,-0.65302444,1.6486244,0.36982176,1.9046605,0.5692628,0.085000575,-0.79307735,6.9213686,4.823819,-0.9779029,6.2010856,-0.07599799,-2.6335151,-5.933797,-3.8707962,0.95440567,-0.77125573,2.759135,-6.287274,4.3168726,1.7348725,-1.1361943,0.08213706,1.7221937,3.4655979,-7.68698,-2.6100507,0.017096661,-1.1400055,-0.59147316,3.594938,-0.07617653,-0.09762347,0.06782621,1.8935517,4.840296,-0.37485576,5.165533,-0.5657591,3.0162678,-4.1771708,-0.92640096,0.089283854,1.4580357,0.17761034,3.2807956,0.44225696,-0.4725917,3.4011815,0.78373164,1.6309397,2.1582334,0.9292508,-2.781403,-0.9248551,0.8266331,2.594237,-0.07241272,2.7108538,3.833723,-0.27369747,0.35389036,0.9725852,-3.7434833,-0.5158601,-0.13172174,1.4712244,4.4508486,1.8700747,1.314983,-1.1194248,1.7922099,-1.4170073,-0.53997844,-1.3356833,1.9714051,-0.49018848,-0.94137245,1.6802034,3.9619694,-0.701101,-3.417128,3.4222388,0.31294143,0.033913538,3.573392,3.6325216,-0.52928096,-2.8023262,-0.6533967,-1.161956,-1.0993555,-0.65899354,-1.1284075,6.0223746,2.7792761,2.508568,-2.531533,1.022422,0.7663602,-0.44266382
789,0.789,-0.6768717,1.7054476,0.36590704,1.8887299,0.6368203,0.17773914,-0.81082624,6.944696,4.802763,-0.8833489,6.170696,0.030267049,-2.5813408,-5.834244,-3.8474965,1.1711878,-0.7558161,2.6945903,-6.2573595,4.3827934,1.6767534,-1.1731997,-0.011125989,1.7451917,3.3810847,-7.760991,-2.756044,0.10153603,-1.1938823,-0.41944966,3.434931,-0.080359615,0.021448087,-0.012282387,1.7989103,4.7991333,-0.23547468,5.1610746,-0.5274322,2.9399402,-4.2450995,-0.8075558,0.0074894344,1.5149659,-0.014388658,3.3386228,0.35647818,-0.4689375,3.4181392,0.6507757,1.5440035,2.0240974,1.0637263,-2.8083694,-0.9157971,0.76018715,2.7048683,-0.080030724,2.8445148,3.9571307,-0.31838748,0.39081186,0.8800911,-3.548613,-0.41548857,-0.20077477,1.3862447,4.5524316,1.8920548,1.2868226,-1.0845829,1.7542888,-1.364536,-0.59197044,-1.3746594,2.0035412,-0.48451483,-0.8417912,1.6426454,3.877968,-0.7119468,-3.524355,3.326432,0.07023282,0.0059948433,3.4485452,3.6781223,-0.48936728,-2.804625,-0.5359707,-0.99728346,-1.129532,-0.69366187,-1.1392486,6.1173244,2.7077632,2.4287374,-2.6247473,0.8916971,0.91028935,-0.3283375
790,0.79,-0.6695598,1.7072145,0.29250348,1.8676684,0.7721633,0.08765352,-0.77534354,6.938807,4.718271,-0.83175325,6.10507,0.09352551,-2.4906642,-5.791442,-3.9254565,1.2385149,-0.6972491,2.720393,-6.216344,4.353735,1.7025669,-1.152259,-0.04130106,1.6430539,3.4448135,-7.771302,-2.8230653,0.037740793,-1.2277849,-0.2624685,3.5739434,-0.31151825,-0.050837997,-0.08170184,1.8547292,4.8261247,-0.29573634,5.222175,-0.29372078,3.0094762,-4.335185,-0.81058884,0.062312588,1.6583126,-0.03402428,3.468674,0.34191096,-0.44537878,3.4706073,0.5843094,1.712231,1.9545647,0.96722883,-2.6920207,-0.9541,0.93011653,2.684367,-0.28942978,2.9425917,3.9246745,-0.3634003,0.3623686,0.9276263,-3.593151,-0.5357243,0.009265703,1.3245585,4.5481772,2.0547962,1.2686979,-1.2029266,1.7641438,-1.4370805,-0.66971666,-1.4029226,2.000697,-0.62230754,-0.8135674,1.5133047,3.7878752,-0.6860851,-3.757083,3.2550044,0.1463728,0.053709306,3.4914594,3.7187533,-0.5773432,-2.9470754,-0.57012635,-1.0995638,-1.163765,-0.8360531,-1.1338073,6.0230613,2.6670454,2.264186,-2.781358,0.85156983,0.93779224,-0.5606338
791,0.791,-0.64752686,1.6544614,0.20533805,2.0680466,0.9572476,0.016387114,-0.90305823,6.919786,4.582903,-0.99493045,6.1609454,-0.15192771,-2.526292,-5.7246375,-3.8322232,1.1947931,-0.8043964,2.436772,-6.1717696,4.2151756,1.6486961,-1.4109485,-0.007215462,1.6215676,3.5092337,-7.80396,-2.789264,0.08598832,-1.161912,-0.2799998,3.48035,-0.39175767,-0.0066278176,-0.04176617,1.9382498,4.969153,-0.19698764,5.3845873,-0.29254696,2.9715598,-4.197589,-0.69525003,-0.044146243,1.5090091,0.1568793,3.4172618,0.3429749,-0.5006122,3.3491697,0.4984039,1.6875262,1.9370188,0.9508425,-2.5998068,-1.0871735,0.97682333,2.6597652,-0.25017807,2.9029744,3.923545,-0.39052242,0.39618188,0.94951487,-3.4162655,-0.6683598,-0.16486098,1.4399873,4.4557705,2.1982563,1.3015958,-1.1553524,1.852277,-1.4251716,-0.7321486,-1.4236585,2.104556,-0.6134704,-0.8550295,1.5597873,3.8803675,-0.55648434,-3.7480974,3.1696959,0.14184262,0.073397726,3.4432092,3.7809873,-0.51843166,-3.021089,-0.6666349,-1.031914,-1.0856355,-0.87000424,-1.0930619,6.3027825,2.748723,2.3214014,-2.7995343,0.80580646,0.9644566,-0.64861655
792,0.792,-0.41552415,1.6308309,0.108190976,1.9465103,1.0474272,0.020966902,-0.8932473,6.925418,4.493943,-1.1163427,5.9515967,-0.3080727,-2.5512538,-5.730777,-3.948685,1.2096509,-0.7676254,2.389408,-6.2186937,4.2908506,1.6680856,-1.2159828,0.21571834,1.5206281,3.605276,-7.793125,-2.6248477,-0.012168829,-1.2335213,-0.33182237,3.4533322,-0.37812093,-0.038600642,0.026837843,1.7295249,4.958049,-0.2591619,5.4697733,-0.16423747,2.992959,-4.1021404,-0.69130623,-0.26216453,1.5345564,0.12951429,3.519318,0.22086444,-0.49218923,3.3121836,0.4511488,1.6980294,2.1078458,0.90781116,-2.5371833,-1.2572325,1.0057322,2.619922,-0.048830125,2.9013784,3.902324,-0.33589655,0.3952536,0.9918784,-3.331307,-0.8374651,-0.07252709,1.3723687,4.574625,2.3005545,1.2951306,-1.1100289,1.7974436,-1.5352648,-0.83239377,-1.5994358,2.3082626,-0.508268,-0.97476834,1.5361525,3.8180416,-0.5635467,-3.752439,3.347492,-0.082706206,0.06617037,3.324543,3.7714875,-0.4789688,-3.060322,-0.7299659,-1.1235659,-1.118172,-0.96952474,-0.9436566,6.3016353,2.6484118,2.2419508,-2.8778899,0.78352517,1.0142115,-0.54452777
793,0.793,-0.47299823,1.4551468,0.18423752,2.04182,1.0747322,-0.13675259,-0.9132102,6.9720144,4.6138654,-1.1847463,5.8394036,-0.14462082,-2.5062573,-5.894847,-3.811624,1.0771556,-0.7938214,2.4026334,-6.2502184,4.3358345,1.6616939,-1.2780743,0.07010583,1.4874337,3.655377,-7.774064,-2.6158326,0.049674854,-1.1616975,-0.2699329,3.503161,-0.28093824,-0.035922665,0.15000834,1.6498443,4.9464173,-0.22515638,5.526473,-0.31702897,2.8795316,-4.257493,-0.70475376,-0.18163411,1.6709489,0.020053206,3.5001493,0.06654301,-0.39890093,3.280264,0.5456599,1.8174196,1.9663323,0.7635053,-2.4904642,-1.1491342,1.043596,2.6109238,-0.077227965,2.975345,3.8070462,-0.36900565,0.49284312,0.7826394,-3.1576667,-0.9926862,-0.028738778,1.2889509,4.5831237,2.1870408,1.3028547,-1.0508138,1.7689202,-1.4704481,-0.70648056,-1.6605141,2.227234,-0.45425713,-0.9864056,1.5789305,3.8252592,-0.48941416,-3.6688116,3.4713051,0.024745492,0.092752255,3.3442585,3.8658717,-0.44249472,-3.0824418,-0.741113,-1.0402377,-1.2425886,-1.0292233,-0.9962364,6.38531,2.7677953,2.2608607,-2.9841094,0.7386874,1.0218763,-0.34945846
794,0.794,-0.40546653,1.4881858,0.20021899,2.0496697,0.971995,-0.3831603,-1.0061996,6.9361672,4.556329,-1.340584,5.922151,-0.28837067,-2.7094662,-5.8058286,-3.8521187,1.1346453,-0.9533955,2.5133727,-6.3501987,4.198013,1.5865428,-1.2217506,0.029213233,1.2550536,3.7383454,-7.7442904,-2.578015,0.08986168,-1.0839652,-0.33198622,3.7581139,-0.31024414,0.1209594,0.10078605,1.6416522,4.9599147,-0.30295032,5.485637,-0.30129457,2.9453385,-4.24171,-0.6914809,-0.0417536,1.7896035,-0.099547036,3.3343694,-0.038977195,-0.2692003,3.4088466,0.397152,1.7664562,1.8558717,0.8066322,-2.4820378,-0.958401,1.0767195,2.6476357,-0.0685238,3.0184445,4.041869,-0.20090795,0.63092744,0.51577705,-3.288455,-0.8273081,0.2221087,1.4056934,4.6322026,2.2268429,1.2764169,-1.0348967,1.8293539,-1.5219332,-0.5519566,-1.755569,2.359124,-0.43203545,-0.7831906,1.6211759,3.7969356,-0.42411387,-3.6316073,3.4984524,-0.027867865,0.041259114,3.3067787,3.9676945,-0.35094583,-3.0935934,-0.5763979,-0.9095009,-1.2673252,-1.1220819,-0.86802435,6.39588,2.7480378,2.324127,-2.9884365,0.5787493,1.150568,-0.3674535
795,0.795,-0.61215353,1.3968074,0.31767327,2.171674,1.0936009,-0.35421747,-1.0353963,6.93032,4.664951,-1.3563874,6.0019617,-0.44349313,-2.7372262,-5.965824,-3.887268,1.1735752,-0.8164389,2.514512,-6.380797,4.038639,1.555931,-1.2678732,0.04134663,1.3298486,3.6918752,-7.8307366,-2.6063097,0.26398757,-1.0953428,-0.36671066,3.7825603,-0.41822803,0.16036166,-0.032534298,1.5798553,4.931787,-0.22755918,5.5003505,-0.24174578,3.0814252,-4.34229,-0.7576946,-0.22783795,1.6186603,-0.062288057,3.2255316,0.13901596,-0.2298826,3.3258631,0.17809516,1.824604,2.0473344,0.75943834,-2.4310827,-0.96228683,1.1501971,2.6487076,0.054287143,3.071489,3.9652417,-0.16894034,0.51806366,0.5411933,-3.2332764,-1.0150288,0.14184915,1.5126832,4.7432117,2.1554852,1.2183412,-1.0544062,1.836437,-1.5316073,-0.7118461,-1.7698909,2.488078,-0.25478023,-0.77265126,1.6564846,3.8597856,-0.26426196,-3.676191,3.44642,-0.02127192,-0.08024397,3.401469,3.916748,-0.12932833,-3.1155677,-0.53904957,-0.88952774,-1.1877815,-1.3471467,-0.874222,6.497344,2.8350537,2.2021902,-2.953588,0.58247674,1.2872566,-0.38343725
796,0.796,-0.6626021,1.3772736,0.34447497,2.0441277,0.9789639,-0.28500396,-1.058759,6.861443,4.66913,-1.4294368,6.089815,-0.6894188,-2.5604498,-5.999868,-3.911576,1.1766577,-0.74950105,2.533612,-6.4621944,4.1183605,1.5651928,-1.2639747,-0.037961066,1.2627243,3.672193,-7.785179,-2.582791,0.10940292,-1.1166414,-0.43480065,3.9345884,-0.38636357,0.19410326,0.09124564,1.5366948,4.9196258,-0.32253185,5.5054507,-0.054807063,3.0480466,-4.5033374,-0.8736,-0.31829652,1.8412406,-0.10206126,3.2380736,0.1478709,-0.23134615,3.291352,0.22092128,1.7510194,2.0372684,0.7329876,-2.4217074,-1.1029844,1.1685524,2.699531,-0.124768905,3.042887,4.065812,-0.086993545,0.44667688,0.542157,-3.4109287,-0.8458176,0.13949695,1.6502082,4.7200594,2.185827,1.1568766,-1.1176788,1.7041967,-1.6633016,-0.5895434,-1.8303986,2.4695525,-0.1634511,-0.82931376,1.6101106,3.8992956,-0.29810855,-3.6970174,3.3494487,-0.026539933,-0.0072582564,3.33867,3.8718026,-0.19139741,-3.2196975,-0.55004096,-0.8455002,-1.2129198,-1.3047303,-0.7891166,6.392415,2.95093,2.1926897,-2.8888946,0.5413036,1.3457886,-0.5529963
797,0.797,-0.86936224,1.2390941,0.5643492,2.1150968,0.9247172,-0.24463154,-1.0315992,6.676937,4.7345123,-1.4528414,5.972402,-0.72213507,-2.6175342,-5.890851,-3.8730497,1.3055539,-0.8553975,2.4881105,-6.609448,4.1586347,1.5879407,-1.3709168,0.08647661,1.3108289,3.6823957,-7.6882777,-2.512347,0.0037348457,-1.1077937,-0.32143748,3.9078486,-0.3419245,0.11783053,0.032433957,1.4804561,4.9724813,-0.13733843,5.425757,-0.14555508,3.016671,-4.3972955,-0.902467,-0.19929428,1.7947677,0.07006947,3.0814633,0.1043396,-0.104318954,3.352064,0.22919637,1.8066034,2.0574853,0.7338983,-2.451943,-1.1816909,1.200239,2.7008257,-0.2137718,3.1216426,4.0431232,-0.012828169,0.49648136,0.45914543,-3.2773144,-0.90302086,0.27565685,1.7208351,4.6059027,2.117051,1.1400102,-1.149239,1.6284614,-1.6255383,-0.67451364,-1.7599771,2.5177462,-0.13940288,-1.1257358,1.7044437,3.8677523,-0.33465126,-3.621224,3.4299676,0.05778681,0.12750773,3.373467,3.7856686,-0.07667634,-3.2125645,-0.51391464,-0.99352455,-1.3242164,-1.1982551,-0.819764,6.368089,2.9137938,2.334481,-2.8459163,0.4740926,1.4772992,-0.39878026
