,Date,alpha=-20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.01,3.0561473,5.472115,6.031836,4.8169246,5.571761,4.8606844,4.1345506,5.0623493,5.215205,4.882497,4.7635,4.4364533,5.5022826,4.484678,4.634021,6.203644,4.703323,5.595219,6.1556406,4.701722,4.6919637,5.473579,4.8244042,4.086825,5.389687,4.8746414,4.612942,4.886578,5.6867013,4.792367,5.643272,4.526224,5.038779,5.6083813,5.455148,4.6780753,3.7259696,6.1895375,5.287797,5.4837275,5.8065386,5.323464,5.257211,4.8015113,4.756848,5.095783,5.2578573,6.3005586,5.2154098,5.362571,5.6234965,5.3149767,5.648201,4.95374,4.7683306,5.4179125,4.798651,4.8613462,5.292542,4.9078593,6.042196,5.5426087,5.218288,3.9805026,5.479431,5.1420455,4.9814,5.06664,5.0535097,5.398379,3.9859226,5.0842614,6.0306273,5.0615177,3.6726158,5.113945,5.9049935,5.3522015,4.0446367,5.676285,6.924489,5.3995857,5.266447,4.4001417,6.042479,5.497426,5.0966024,5.195543,5.323517,5.338589,5.3432527,5.107894,5.0005436,6.1644583,5.508605,5.9169703,5.7845635,4.610734,4.908202,4.8686924,5.8397627
11,0.011,3.0266247,6.0423026,6.0145335,4.777175,5.451213,5.0452557,4.4035826,4.8003645,5.473122,5.0289736,4.855918,4.444953,5.7220197,4.0030684,4.6979184,6.3428097,4.7386985,5.7520075,6.286798,4.544162,4.5761075,5.3982096,4.451231,3.9866066,5.535112,4.5905633,4.4849086,4.612764,5.614187,4.7320347,6.1508546,4.4980707,5.097742,5.322697,5.46271,4.6824293,3.8746033,6.4851046,5.0915117,5.3609614,5.843744,5.4588366,5.23814,5.1941833,4.8215685,5.0479717,5.138697,6.4407,5.028349,5.51166,5.982122,5.501666,5.780418,4.6740384,4.6121798,5.87381,4.5184555,4.821737,5.236108,4.6637053,6.2973466,5.462708,5.217641,3.8263175,5.5319133,5.039375,5.189402,5.0351844,5.038606,5.0433655,3.9195342,5.3315005,5.8130536,4.858261,3.8030071,5.015136,5.847419,4.7216425,3.9121084,5.636789,7.0505347,5.2734437,5.0098877,3.9929886,6.2008276,5.2889085,5.071176,5.5045877,5.38956,5.190547,5.297289,5.0137362,5.142554,6.1809998,5.500663,5.91212,5.95813,4.3996134,5.063544,4.742659,5.8844314
12,0.012,3.0134077,6.0795593,6.1101904,4.952828,5.2834888,4.80521,4.199367,4.71451,5.77052,4.8737645,4.859856,4.463917,5.7500463,4.0576906,4.8086987,6.0995965,4.842411,5.9592905,6.2339597,4.365957,4.6956043,5.5138645,4.4191623,4.156382,5.640873,5.105082,4.544087,4.256109,6.003992,4.7869234,6.09827,4.436672,5.095773,5.249212,5.6677375,4.469696,3.588779,6.455939,5.146265,5.5388274,5.776299,5.6655836,5.2340264,4.9394274,5.1640816,5.186245,5.0533447,6.388798,4.7246857,5.3001995,5.7328105,5.395952,5.9861956,4.782193,4.5567374,6.128105,4.4080796,4.8431597,5.1187654,4.2488155,6.008187,5.466702,5.666998,4.1261573,5.756952,4.97709,5.2372284,5.3195434,4.826404,4.941714,3.8638766,5.72628,5.5029287,4.933185,4.181508,5.039002,5.435912,4.638813,3.722244,5.9296737,7.2023396,4.9283648,4.901677,3.835637,5.9339347,5.2832794,5.200326,5.3862348,5.7544365,5.480404,5.527291,4.9219193,5.592356,5.8244042,5.8485928,6.3246884,6.183801,4.4462676,4.8583865,4.613735,6.2488403
13,0.013,2.8478315,5.970555,6.01571,5.1373363,5.114951,4.5658917,4.2057185,4.4498506,5.928378,5.1447945,4.5402646,4.7530117,5.707269,4.193958,4.829677,6.372894,4.6264806,5.670954,6.4657555,4.312151,4.098623,5.4350934,4.592648,4.298059,5.408635,4.922473,4.5413623,3.9951022,5.9721007,4.6703215,6.274751,4.1835294,5.385356,4.9755507,5.9195976,4.2794666,3.2955973,6.558006,5.3533792,5.632378,5.9249563,6.0717773,5.660316,5.158793,5.4621964,5.1844997,5.0557494,6.538858,5.197033,5.5573792,6.0383735,5.345341,5.9508,4.9650755,4.824489,6.025875,4.364779,5.2184,5.442177,4.241073,6.252711,5.2093763,5.824035,4.0003424,5.625613,4.807411,5.196702,5.226402,4.6837196,4.666194,3.9047058,5.4593196,5.5624347,5.186861,4.1566386,4.911183,5.3610888,4.614708,3.8540182,5.900391,7.387095,4.9618835,5.127161,3.697919,5.779479,4.572552,5.1800823,5.4671116,5.3927193,5.7194586,5.2103443,4.658712,5.605181,5.646241,5.739433,6.2810016,6.171567,4.424427,4.592778,4.3334365,6.099815
14,0.014,3.2034805,6.0753727,5.6981974,5.179651,5.0220857,4.5355616,4.3508587,4.264131,5.796105,5.3667,4.4741173,4.5966477,5.485619,4.5758996,5.057742,6.449111,4.8399625,5.6828237,6.536066,4.576063,4.417265,5.2226934,4.827516,4.674776,5.1816115,4.6797705,4.450204,4.280261,5.810981,4.7376857,6.439614,3.8052738,5.591528,5.0619,6.136412,4.424877,3.37116,6.6617103,5.488861,5.4677243,5.6872487,6.229574,5.7307625,5.0015583,5.5040627,5.3810987,4.775705,6.508903,5.255669,5.539849,6.0428348,5.453178,6.0800176,5.2401905,4.544338,6.15889,4.3177714,5.190047,5.286275,4.075353,6.2683964,5.0401673,5.7507267,4.0382056,5.511948,5.08927,5.1055408,5.0343776,4.811439,4.6832123,4.0386114,5.372027,5.8378787,5.2215424,4.366272,4.443437,5.0800257,4.4951735,3.6960135,5.856192,7.7763705,4.8343153,5.102275,3.5467925,5.980007,4.561011,5.044923,5.4938636,5.2531013,5.7716136,5.273976,4.874153,5.8334656,6.044031,5.520057,6.199837,6.529981,4.307378,4.71395,3.8674743,6.072315
15,0.015,3.208299,5.5639358,5.6649823,4.970523,4.965109,4.5075116,4.4593453,4.1460404,5.6570644,5.4386506,4.560614,4.3147244,5.4585867,4.4596486,5.169234,6.781687,4.981917,5.469736,6.825241,4.484998,4.5727596,5.251589,4.6213155,4.4130845,5.333088,4.7816,4.2205405,4.259942,5.7564187,4.7264075,6.703109,3.8224614,5.8153453,5.11736,5.9058104,4.69295,3.0694296,6.5721445,5.3759737,5.6591773,5.6480637,6.4515247,5.7585626,5.0785728,5.4093895,4.982021,4.9065623,6.4268727,5.452325,5.3419366,6.3776793,5.471169,6.0298676,5.6881194,4.54301,6.0314035,4.1773863,5.0340524,5.5188403,4.2689033,6.706537,4.924033,5.56476,4.028694,5.7679696,5.329723,5.1202097,5.015374,4.742656,4.4076853,4.0924106,5.4015503,5.9143043,5.6545944,4.362282,4.319379,5.079923,4.645143,3.8694468,6.1251955,7.7226043,4.9788384,4.87027,3.6811185,5.971263,4.454923,4.834704,5.1084156,5.3929768,5.6915946,5.301551,4.656138,5.775059,6.266771,5.8544197,6.1677513,6.3039184,4.3967133,4.801986,3.8941286,5.9578104
16,0.016,3.3372128,5.3469677,5.23232,5.217746,4.7449746,4.656929,4.1184263,3.8793151,5.610975,5.4567504,4.429333,4.1726975,5.4769173,4.174446,5.164239,6.9096966,5.0189734,5.115674,6.9799485,4.593436,4.3588862,5.5743594,4.4447374,4.257792,5.2812643,4.794766,4.076353,4.362329,5.745216,4.4860764,6.6271133,3.9197943,5.573419,5.2381377,5.4866915,4.7622075,2.8630695,6.3749633,4.92546,5.7704415,5.258598,6.613546,5.649492,5.2705774,5.3635907,4.8928285,4.924255,6.29558,5.5033793,5.3081746,6.4185224,5.402148,5.8322873,6.097834,4.689624,6.287596,3.9635527,5.460634,5.62099,4.4942646,6.846679,5.2613153,5.479134,4.350683,5.680112,5.5755124,4.921844,5.3026624,4.828759,4.4310226,3.9289184,5.2412133,5.8626113,5.6145453,4.217862,4.228534,5.400877,4.7923694,3.7775266,6.2485795,7.754587,4.990861,4.700981,3.6775923,6.260495,4.4240327,4.704234,4.505348,4.946956,5.8057637,5.4342523,4.6820154,5.8899937,6.389353,5.7386684,5.7209005,6.544295,4.673144,4.8647923,4.0599556,6.0581565
17,0.017,3.299177,5.6080856,5.333673,5.1012473,4.896849,4.733628,4.2997336,3.7031026,5.6020837,5.172033,4.417936,4.244444,5.4691205,4.3493085,5.156861,6.738685,4.7832212,5.367742,7.16338,4.6084337,3.9645681,5.744272,4.520294,3.9700477,5.0175576,4.4533644,4.0610743,4.5202646,6.1622677,4.442372,6.6248703,3.974371,5.325784,5.066646,5.2880306,4.904979,3.0536838,5.8826923,4.68476,5.69257,5.3999505,6.66588,5.6464505,5.301004,5.440647,4.7320523,4.9277873,6.260426,5.6996303,5.1434555,6.529089,5.2937903,5.8656487,6.7573967,4.7972136,6.26854,3.7025504,5.050071,5.4828963,4.3464074,6.868091,5.0563545,5.2737823,4.447237,5.734072,5.306745,4.7243037,5.226541,4.5625057,4.6689143,4.0497894,5.1816134,5.8576994,5.675342,4.2258487,4.1566443,5.5902276,4.6306367,3.9743466,6.38782,7.8062296,5.087549,4.5762944,3.783851,6.4117794,4.6395416,4.51437,4.5666,4.947231,5.728242,5.5453563,4.3898697,6.128202,6.3040004,5.848153,5.841231,6.6168094,4.7315803,4.885932,4.0628204,6.2719254
18,0.018000000000000002,3.2738538,5.4387717,5.2912617,5.496947,4.5640135,4.6343937,4.151248,3.726964,5.6039476,5.531652,4.6116977,4.084473,5.5216794,4.101926,5.1385093,6.692994,5.3562303,5.3225513,7.292783,4.763178,3.9278665,6.0119157,4.3397474,3.5119045,4.630958,4.3694654,3.79631,4.451331,5.784809,4.3721685,6.791174,4.28974,5.362318,4.8132625,5.3853188,4.6336956,2.9286902,5.675864,4.9206066,5.549185,5.386353,6.770394,5.954402,4.7630033,5.5261674,4.727419,4.7654467,6.153175,5.709653,4.6628695,6.676455,5.5305076,6.063123,6.621589,4.9462867,6.517233,3.6229725,5.016544,5.111774,4.562626,6.8923683,5.341768,5.1569705,4.661865,5.7068577,5.388188,4.79449,5.3028264,4.6156063,4.8267345,3.9100218,4.9775147,6.0450044,5.4154854,4.2902803,3.7392056,5.4495926,4.3378167,4.079226,6.5393667,7.611456,5.3876276,4.7061462,3.8852997,6.355677,4.8682656,4.565997,4.625403,4.6079226,5.7311096,5.6523395,4.626691,5.734769,6.6800323,5.5269303,5.7789907,6.796668,4.987428,4.8668947,3.9748085,6.334649
19,0.019,3.318946,5.1735706,5.662962,5.638716,4.639233,4.9988694,4.165438,3.739329,5.6104355,5.6010942,4.561653,4.0277495,5.299059,3.8781986,4.9355907,6.8746924,5.2785954,5.1099443,6.8236737,4.626797,4.131455,6.432728,4.1885285,3.5407205,4.5226803,4.300839,3.7319345,4.106886,6.081943,4.2144437,6.7860155,4.1987486,5.74638,4.7519784,5.380599,4.689689,3.166951,5.310902,4.692175,5.356277,5.5971403,6.728973,6.0435867,4.8938417,5.242031,4.431178,4.801781,6.0020804,5.707115,4.6462636,6.5560384,5.5202765,6.084869,6.491233,4.9602704,6.2955503,3.478153,5.2749176,4.9662375,4.435206,6.9568067,5.222443,5.179464,4.6885266,5.661065,5.4217086,4.98451,5.096576,4.8854685,4.65291,4.047973,5.3150425,5.805551,5.510455,4.4869385,3.7364492,5.4174833,4.4498844,4.1959486,6.326741,7.4915485,5.5092564,4.8879895,3.490064,6.457651,4.9714093,4.603392,4.464768,4.5602517,5.7879934,5.2764187,4.529102,5.950671,6.60733,5.6715827,5.41659,6.6271505,5.0533113,4.832659,4.365595,6.2840414
20,0.02,3.1849234,5.3103967,5.8007326,5.750791,4.543018,5.1193495,4.411919,3.7046676,5.5882344,5.559733,4.456295,3.9391892,4.6007295,4.1735253,5.0780272,6.6264277,5.4647875,5.2088547,6.4708905,4.639332,4.352231,6.6298237,4.4409523,3.514874,4.849934,4.221909,3.6455772,4.2673693,5.9374804,4.1861253,7.111965,4.2761364,5.865812,4.5895967,5.6361213,4.609142,3.4665103,5.1393695,4.9156504,5.4833875,5.6197453,6.8810406,5.8177767,5.354934,5.1218987,4.1111555,4.6807704,6.08995,5.554048,4.6170993,6.484285,5.719529,6.244935,6.536372,4.961361,6.2778215,3.5785468,5.4158506,4.8363123,4.3645205,7.0325084,5.283896,5.0917554,4.5330477,5.373411,5.203973,5.2264056,4.966815,4.9759445,4.565847,3.8497703,5.4315186,5.713763,5.5232744,4.338478,3.7057042,5.727189,4.5832825,4.2595606,6.553844,7.4129405,5.8960342,4.9061007,3.893011,6.659733,4.788252,4.498513,4.4841447,4.696339,6.015042,5.4105997,4.5130954,6.0581036,6.686009,5.717409,5.312046,6.456154,5.031378,4.844362,3.9312444,6.7263784
21,0.021,3.1505086,5.3236732,5.981127,5.464187,4.6923847,5.164883,4.2025557,3.7439916,5.778765,5.1256886,4.2732997,3.6514933,4.8208413,4.4117084,4.737237,6.9306407,5.4758797,5.3485065,6.4052725,4.889608,4.282533,6.397418,4.284509,3.6225693,4.9057155,3.8153257,3.3082123,4.1807914,6.3136797,4.1552825,6.993294,4.344109,6.2919154,4.40565,5.2066426,4.851075,2.9870174,5.3632894,4.94417,5.684634,5.4445643,6.929585,5.9332924,5.3926373,5.19325,4.1974516,4.4679413,5.984783,5.248617,4.759218,6.584018,5.5430064,5.91608,6.593683,5.285395,6.2610817,3.9176137,5.469435,4.8276525,4.5068536,6.8860044,5.161502,5.0218205,4.2536755,5.4963536,5.1622295,5.3398414,5.1318107,4.866031,4.8290334,3.6760933,5.455757,5.6731634,5.4176545,4.1456895,3.4166918,5.502738,4.67098,4.1397357,6.34381,7.658341,6.2976894,5.007364,4.1007357,6.8284073,4.7781577,4.6571274,4.471977,4.841436,6.266034,5.528019,4.428506,5.6263885,6.653187,5.396436,5.3124447,6.454025,4.3990307,4.8171825,3.568116,6.8103466
22,0.022,2.9303849,5.0974984,6.328437,5.6101437,4.940421,4.97518,4.1711087,3.4179866,6.0004253,4.911573,4.041997,3.5950103,4.8935246,4.3194427,4.6408105,6.8243837,5.6113005,5.2710967,6.190414,4.932386,4.1866508,6.437101,4.2184353,3.8119454,4.838433,3.9209645,3.2552,4.436298,6.585995,3.9633493,7.090906,4.5086946,6.291211,4.4601717,5.379103,4.9608316,3.0522013,5.266208,4.833104,5.592488,5.5628576,6.9931974,6.5579,5.4423537,5.3231716,4.3802567,4.3366733,6.1849556,5.0715666,4.551026,6.6820097,5.6102247,6.0495396,6.6166496,4.9344053,6.296825,4.134587,5.485792,5.0042953,4.55745,6.759352,5.0544443,5.113856,4.1698804,5.5607853,5.298474,4.963028,5.190049,4.8288665,5.0199146,3.5552135,5.605037,5.5608435,5.730647,4.4865685,3.275667,5.496536,3.9284136,3.9509003,6.1984224,7.5700703,6.261538,5.0247016,4.473508,6.709586,5.3588614,4.189129,4.435948,4.678764,6.2712045,5.576965,4.723563,5.679595,6.540627,5.3422894,5.235354,6.486504,4.385445,4.9079747,3.7135105,6.8453274
