,Date,alpha=-2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.01,1.3079087,1.2725769,2.0757003,0.996743,1.7564542,1.8178062,1.3426301,1.5303365,1.9954219,1.4756604,2.0839427,1.0743424,1.7026671,0.8262018,1.9620869,2.522213,1.3893453,0.7952508,1.790872,1.142162,1.4340327,1.6236349,1.853999,0.8751034,1.2453119,2.2402842,1.3495792,1.8127892,1.3948483,0.98174673,1.40649,1.6701189,2.282025,0.92867243,1.5227059,1.2364911,1.082563,1.1465591,0.91981804,1.4680784,1.8999366,2.2077763,1.5686593,2.0822375,1.1354618,1.0209818,1.6574925,2.267517,1.6983061,1.5045083,1.4819045,0.830506,1.2688226,1.9432487,2.1864407,1.531689,1.8787407,1.7416312,1.6605341,2.7336998,2.4766107,1.1517862,2.2478163,1.3938388,2.0842373,1.5094585,1.7060882,1.3555661,1.0789187,1.1697817,2.0454583,0.92730385,1.658894,1.5782641,1.9986585,2.022199,2.0411508,1.7291949,1.6352916,1.4338834,0.8445488,1.869139,1.0433707,1.1516777,2.236586,1.4212995,2.1768577,2.5221925,1.6875689,1.1765134,1.0380951,1.5590159,1.500058,1.9977728,1.3756305,1.805735,1.6689671,2.1489253,1.3877342,1.7370174,1.7319541
11,0.011,1.2787502,1.125033,2.2505949,1.060252,1.9434168,1.8071232,1.2844415,1.5819632,2.0935066,1.4144586,2.3035405,0.9498624,1.8263919,0.8631292,1.9927597,2.426734,1.4020283,0.7241147,1.8954287,1.1867248,1.1480539,1.6669244,2.0553136,0.8355421,1.1958112,2.2664068,1.2565303,1.9410119,1.3409501,0.89457965,1.3914453,1.8304727,2.5449584,0.95512444,1.3845909,1.2633189,0.95419616,1.073421,1.0260004,1.7859308,2.1314738,2.1640353,1.5650866,2.0241282,0.95425516,1.0406778,1.7587718,2.2314825,1.7068967,1.5205775,1.3762611,0.6330356,1.3561852,2.1635447,2.1763384,1.5942477,1.9043226,1.6586347,1.9508146,2.7236178,2.6535957,1.1481475,2.2237983,1.2117466,2.129484,1.5282081,1.7085379,1.3722658,0.9864684,1.2580463,2.067097,0.92499113,1.6425849,1.5290211,1.9257699,2.0590804,1.8022174,1.6737912,1.6776416,1.2636184,1.2897643,1.707081,1.03786,1.1475965,2.2589722,1.3498374,2.419154,2.532164,1.8632098,1.0872617,0.8794545,1.5986831,1.322488,1.914325,1.3525531,1.9996214,1.6967878,2.0903883,1.6405802,1.6824884,1.5171666
12,0.012,1.4229916,1.1030383,2.2410398,1.3802202,2.0687878,2.026062,1.3806924,1.4399456,2.1571417,1.0220659,2.375487,0.76480144,1.9576632,0.8719262,1.8331643,2.6289344,1.4948512,0.64643973,1.6855252,1.3964552,1.3517538,1.5597581,1.9340967,0.9653355,1.0926578,2.3671987,1.2017597,2.2454405,1.0527332,0.93778205,1.3445789,1.9007698,2.310073,0.8869599,1.2008379,1.4344693,0.9008799,1.0943302,0.71164507,1.6880319,1.9245181,2.0066154,1.433637,2.0553126,1.194792,1.0809801,1.907273,2.252157,1.4907093,1.5594201,1.2292203,0.77912444,1.3234831,2.2462182,2.204176,1.5678263,2.056869,1.6904831,1.8565295,2.49847,2.437329,1.1595306,2.078618,1.255086,1.8542689,1.6040552,1.4672712,1.1226983,0.67573506,1.2122619,1.8281423,1.1407629,1.6365775,1.4019003,1.7546604,2.1293578,1.8755956,1.8241783,1.8345354,1.3783624,1.2953792,1.5338577,0.83557206,1.0454051,2.4116883,1.1229234,2.5845451,2.3873775,1.6868521,1.1808594,1.0007117,1.4497728,1.3164395,2.168353,1.4828818,1.992611,1.9153273,2.3046815,1.6008638,1.4069291,1.462269
13,0.013,1.2691756,0.978153,2.1846294,1.5357946,2.054061,2.1057954,1.3656206,1.1927133,2.122181,1.03133,2.5746744,0.6841666,1.8800522,0.9570305,1.7127905,2.8513966,1.4565939,0.6808354,1.4422185,1.2667016,1.3536463,1.4784167,2.0726702,0.78481835,1.2143375,2.3885725,1.252289,2.1862264,0.9347693,0.8712187,1.1789585,1.7870547,2.267731,0.624821,1.3165168,1.2642177,0.89490986,0.8858679,0.7707933,1.8875862,1.8327235,2.163584,1.4124621,2.4564397,1.0069745,1.0333223,1.910518,2.3443365,1.5828094,1.4167012,1.191856,0.95608276,1.1975335,2.1472402,2.1721091,1.8972884,1.9759516,1.7874085,1.6801573,2.3268135,2.333669,1.1184633,2.2621448,1.1838425,1.6581023,1.5359367,1.4742514,1.2026714,0.61393064,1.0995326,2.1155975,0.9962177,1.6649488,1.2655559,1.7150807,2.1006103,1.7715958,1.9337851,1.9109632,1.278254,1.4318082,1.7885146,1.1213945,1.0950209,2.5917292,1.0070422,2.6131124,2.4974716,1.8996903,1.1241944,0.99916434,1.2647258,1.5121479,2.2008078,1.5466685,1.820301,1.9069457,2.376593,1.6094126,1.4114702,1.4103862
14,0.014,1.1973916,0.77396744,2.396054,1.3363962,2.1548853,2.174538,1.6033982,1.0155838,1.9962295,1.0483607,2.5342462,0.763302,2.0157459,0.9354707,1.6953433,2.7290165,1.4032625,0.55071485,1.5777633,1.2384912,1.390454,1.3037571,2.048355,0.8527319,1.04797,2.177611,1.1177901,1.9570909,0.83483493,0.8114957,1.2034789,1.7596958,2.3695202,0.48354107,1.5714787,1.2026484,1.1124917,0.91225916,0.72762233,1.8689684,1.9633564,2.106674,1.3485096,2.3629827,1.0640284,1.3432344,1.8092089,2.4246175,1.4002368,1.4558058,1.0340235,1.0372182,1.1514496,2.1081097,1.9898672,1.8537221,1.8168288,1.9240129,1.5193189,2.2077665,2.3127913,1.2319093,2.3910542,1.2452549,1.440545,1.5448225,1.3075836,1.3860666,0.4153186,1.1131284,2.2672782,1.0794286,1.721621,1.1818532,2.1125748,2.0146213,1.7470521,2.03396,1.8930941,1.3404042,1.4876833,1.400914,1.0408645,1.2552747,2.6234114,1.2165382,2.4782078,2.392604,1.9566764,1.1554891,1.086451,1.3308481,1.5821154,2.3586175,1.6232219,1.8685509,1.8346641,2.3998873,1.5861036,1.6262795,1.1882492
15,0.015,1.1534774,0.7317187,2.5777566,1.4738828,2.3558939,2.129507,1.5568894,0.85101426,2.2586784,1.1543996,2.708256,0.88143235,1.8784686,0.740996,1.9074408,2.9005854,1.3682691,0.5615843,1.5445337,1.045176,1.2108703,1.2969629,2.1595085,0.86895335,1.0003291,2.1907954,0.8837285,1.9522157,0.8701218,0.8603342,1.4772031,1.5742415,2.39971,0.3293323,1.5921335,1.1570212,1.111693,0.8337367,0.5454437,1.9442971,1.9984089,2.1625419,1.4259793,2.3844948,1.0624301,1.2986257,1.5385035,2.203333,1.5543519,1.4455718,0.94874877,1.1016216,1.0705065,2.0928037,2.0905106,1.7779739,1.9331352,2.0084014,1.6307395,2.1545463,2.2031167,1.2196319,2.427596,1.2662944,1.3190167,1.8751308,1.4647475,1.5421773,0.15998608,0.99829316,2.110555,1.1156207,1.5147496,1.2218869,2.20989,2.1760428,1.8483838,2.1058726,1.910203,1.299185,1.5677694,1.3455728,1.1640313,1.5863535,2.4865081,1.0481983,2.626904,2.493963,2.3080077,1.492447,0.98363805,1.4660741,1.5601976,2.3352554,1.7306539,2.0225651,1.7459856,2.564404,1.5484912,1.722708,1.0413905
16,0.016,1.3220729,0.4664018,2.5881689,1.3534845,2.1739523,2.0352893,1.6565148,0.78054667,2.3780177,0.9660764,2.7231297,0.94028956,1.9161634,0.650495,1.8957988,2.909352,1.2998025,0.7189577,1.6073403,1.062504,1.448773,1.4064596,1.9503514,1.0691636,1.1788027,2.340134,1.055637,2.210961,0.9314373,0.52714264,1.361876,1.6117454,2.407606,0.27772236,1.531433,1.1242994,1.2135327,0.9269708,0.72119594,1.7613598,2.3112168,2.2744784,1.3355623,2.5209887,1.0006814,1.2561505,1.4832428,2.0957925,1.731342,1.3794508,1.099433,1.0065544,1.0298961,2.251482,2.0805092,1.7873148,2.130777,1.7356389,1.7038233,1.9885516,2.179289,1.1210089,2.3154118,1.3403584,1.2105795,1.947582,1.5482045,1.7075057,0.12864825,1.0044836,2.0596495,1.3721538,1.3374913,1.4199195,2.151491,2.251796,1.8275633,2.1950228,1.79661,1.2871159,1.7368351,1.3195556,1.3104284,1.6005732,2.368373,0.9903737,2.6841822,2.5307896,2.317366,1.4599277,0.94692874,1.4037052,1.6124051,2.292918,1.82139,1.8464458,1.6787758,2.541508,1.5627823,1.7272364,0.9437131
17,0.017,1.294122,0.5585534,2.3862696,1.2660881,2.4784758,1.8612828,1.338564,0.80272603,2.5981417,1.0282158,2.531702,0.9807259,2.0716999,0.7151547,2.2373252,2.920624,1.341819,0.69409937,1.395044,1.1731575,1.2997235,1.2916582,2.3993797,1.2138865,1.3636472,2.1460881,0.759349,2.108124,0.65437293,0.28566447,1.1249076,1.7013295,2.508555,0.30148712,1.5689095,1.1436903,1.2291067,0.9597967,0.59506756,1.5702261,2.1983304,2.2322493,1.292208,2.4310699,1.263655,0.92292285,1.4461265,2.095941,1.6650633,1.2575337,0.8440014,1.029311,0.9902735,2.135108,2.0003374,1.4670018,2.105009,1.656485,1.7589488,1.8764054,2.0006194,0.7778114,2.1015334,1.1762547,1.0074761,2.0132613,1.51852,1.6884066,0.16420199,0.97547275,2.032426,1.3860667,1.3874111,1.5148286,2.0323267,2.100013,1.7530723,2.1111538,1.7057586,1.1375713,1.8758368,1.2848129,1.1486361,1.6710727,2.3697278,1.0032609,2.747515,2.6705174,2.1489356,1.384377,0.92450076,1.2902511,1.7627839,2.3635988,1.8225822,1.7855322,1.9126852,2.4148538,1.456245,1.636744,1.0906223
18,0.018000000000000002,1.3685803,0.48880142,2.5288837,1.3719867,2.382431,1.8371456,1.1569226,0.74677885,2.694819,1.2281927,2.5541818,1.0684499,2.3702002,0.58734536,2.395854,2.8865674,1.3471223,0.79792136,1.644954,1.5767927,1.307346,1.5603291,2.3005128,1.0807269,1.0463988,2.1895745,0.55388516,2.17495,0.8288052,0.41544616,1.1752279,1.8498392,2.609942,0.23301929,1.6716244,1.047513,1.4804822,1.2377828,0.6133839,1.2856481,2.3206863,2.1821218,1.2003669,2.4978464,1.3563684,0.7809512,1.3059443,2.2116542,1.61661,1.1602226,0.5512563,1.049124,1.0119294,2.430268,2.051712,1.3954865,2.1799169,1.3960732,1.6703033,1.6992604,1.9195263,0.45053625,1.771452,0.98604834,1.098981,1.900223,1.3724312,1.683862,0.25539103,1.1094662,1.7061812,1.5028917,1.4393079,1.6276326,1.7850941,1.8552628,1.8401829,2.2101216,1.4966938,1.2987685,1.8872226,1.241699,1.149795,1.6650299,2.3146472,0.79484344,2.821005,2.77713,1.9749365,1.5637689,1.2083008,1.5036204,1.6797036,2.074732,1.7390616,2.0919971,1.5661436,2.3830605,1.5842329,1.5606812,1.0785825
19,0.019,1.5655607,0.53187764,2.6162314,1.518427,2.3447015,1.6051478,1.0846722,0.81724167,2.7775211,1.1824034,2.535304,1.3483324,2.4745922,0.9094777,2.3302975,2.8319237,1.5106231,0.99974036,1.3841454,1.8226999,1.5366226,1.5585096,2.356515,1.1946039,0.93377835,2.4222665,0.615721,2.0129442,0.7107952,0.42300305,1.295738,1.7944494,2.764832,0.2258302,1.6628208,0.9654736,1.4010925,1.3749449,0.4992838,1.0665883,2.39161,2.1160338,1.1339172,2.2711077,1.3249984,0.66526616,1.4252923,2.3541746,1.4903154,1.0400811,0.62494975,1.0340044,1.1057286,2.3893495,2.0578063,1.3166515,2.2931263,1.6232377,1.7601361,1.6710709,1.7853444,0.48719266,1.7277377,1.1722739,1.0926224,2.005546,1.3746934,1.6038078,0.45496115,1.0878098,1.8464289,1.4925977,1.6234562,1.7594843,1.8685179,2.1365037,1.7370758,2.082209,1.2770833,1.057802,1.6351395,1.3907315,0.983171,1.6487926,2.3217087,0.7436474,2.8183658,2.7914271,1.8622093,1.2384603,1.108993,1.3945363,1.5282724,2.298268,1.8799208,2.1871028,1.529589,2.3317418,1.5145041,1.6912649,1.0698779
20,0.02,1.5914989,0.5183743,2.5487285,1.6676159,2.4917598,1.4703568,1.1062099,0.9126745,2.5841267,1.4340866,2.637345,1.094502,2.655432,0.81932765,2.3197134,2.9693465,1.405335,1.215821,1.2805548,1.5762455,1.8309262,1.6439794,2.5415802,1.0286721,0.9935006,2.4836516,0.5368418,1.9149077,0.8879262,0.5200048,1.1946123,1.9377873,2.8380325,0.5147993,1.5895119,0.94808185,1.2812343,1.397489,0.46141583,0.921077,2.369841,2.2927015,1.2347542,1.7728146,1.5707091,0.61885005,1.6230398,2.3487623,1.4195634,0.96066046,0.61620873,0.8972593,1.1569504,2.3960376,1.9468699,1.5119661,2.447033,1.8462293,1.761473,1.6161699,1.8130301,0.280977,1.5020887,1.4039346,0.95599884,1.7852161,1.2001867,1.5770847,0.51577836,1.1599199,1.7660251,1.3824311,1.5140736,1.7500485,2.0631037,2.1940706,1.3841811,1.8622507,1.0484058,0.9518294,1.5438105,1.2531534,0.8210277,1.6300225,2.1435232,0.57607275,2.8091996,2.7882564,1.5937201,0.9344847,1.2108684,1.2296641,1.4787362,2.2412765,1.9633709,2.1119866,1.6767907,2.4296904,1.4555929,1.5858383,0.9563527
21,0.021,1.5904007,0.5199231,2.6401815,1.7212002,2.3200753,1.3581296,1.0538089,0.8181998,2.6908252,1.0153693,2.5961256,1.1575007,2.749473,0.8142515,2.5236607,3.0325267,1.5791516,1.3215424,1.1984173,1.5183848,1.5407414,1.3430985,2.6008718,1.0545171,0.8609515,2.3820634,0.58478653,1.8697389,0.84556496,0.5303877,1.3437291,2.0640466,2.882594,0.4430917,1.6787344,0.92824274,1.1778969,1.4551008,0.28927657,0.9946931,2.2646499,2.3254247,0.9852159,1.4748827,1.6818442,0.52414244,1.8363194,2.2704325,1.7937149,1.1063204,0.59261364,0.9454018,1.0519594,2.3670938,2.0755506,1.5410324,2.6760836,1.8240293,1.4957839,1.5542381,1.8967127,0.018622292,1.2606655,1.247284,0.9456423,1.6355115,1.1827972,1.4442246,0.6217213,0.9381777,1.5361125,1.317037,1.4284633,2.0447853,2.225256,2.087768,1.5061498,1.7872295,0.95488524,0.89119726,1.5106306,1.1780509,0.82573164,1.5840452,2.2214556,0.6936063,2.8594496,2.563751,1.7085589,1.1126634,1.1091474,1.1573759,1.3448849,1.9751754,1.9372262,2.2334964,1.516339,2.4194179,1.4037611,1.5453925,1.0233554
