,Date,ar1_short_memory,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
206,0.206,-1.9535646,13.454777,9.235542,7.0523357,-2.7128618,-10.377139,0.841594,-0.11696182,-18.383339,-7.167887,-7.7418456,10.868855,-18.623404,3.509019,2.3724554,9.299672,4.622314,3.7241151,4.842108,-19.86062,-4.2733836,3.7110722,-10.436392,6.0407524,-12.654137,3.3306634,2.10243,-0.021781871,-1.2185756,21.9523,-0.15622963,-9.2803135,4.3216577,13.849434,-2.0931718,3.5082154,-19.099638,18.10306,4.0128603,-9.64029,1.518209,5.602893,-12.644501,-14.120917,9.893939,11.184618,-5.0755773,-3.8737679,2.8455658,3.985452,-13.356788,8.066839,-2.0543866,-1.1333317,-5.026948,7.0276175,-14.68553,-10.939382,3.2273023,16.1087,9.604308,0.123475835,-4.855157,-7.1005306,-10.777137,6.4932456,-6.05911,3.9447732,-12.882,1.6381985,7.519571,-11.97547,-17.652258,-2.4492888,8.358399,-1.482132,-13.007152,-4.067413,-2.7480159,15.21714,-4.4839644,1.7793759,11.81513,-0.74064094,-9.139756,13.791339,15.980078,7.799798,1.1614757,12.013546,-1.5560573,-0.5926128,-4.654485,1.9327224,3.1744888,6.9020853,-18.999006,7.1122584,4.2455473,10.159059,-5.263079
207,0.207,-1.3833956,13.548317,9.958001,6.501961,-1.9296176,-10.281382,1.2027547,-0.24226543,-18.730146,-8.077595,-7.189197,10.3591795,-19.05707,2.3246918,4.3638783,9.611337,5.318065,4.1008563,4.931542,-19.55234,-4.3097258,3.350978,-9.212317,4.714847,-12.081882,3.232352,1.3345114,-0.12209667,-0.34495485,20.96382,-0.70091635,-8.687748,4.3100247,13.801361,-1.6854472,2.1051588,-18.739388,18.03505,4.4132175,-8.749387,1.8855914,6.144116,-11.206285,-15.06334,10.763578,10.8776,-6.054109,-4.1363,2.2280087,3.0598688,-13.187565,7.782473,-2.1871285,-0.63664114,-5.3629084,7.071585,-14.4888115,-10.840266,3.1957154,15.683526,9.560244,0.7632248,-3.409303,-8.0095415,-10.634395,6.850525,-4.929456,4.2676053,-13.330931,2.0280638,6.339343,-11.316502,-17.095915,-2.407586,8.500912,-1.1283131,-13.086022,-3.6513174,-2.4553103,14.104851,-5.688767,2.6712036,11.17466,-0.81406504,-9.908192,13.557143,16.06269,8.523142,2.037247,11.302506,-1.4338745,-1.256613,-3.7084246,3.4530826,4.332832,8.179129,-18.810171,7.2891135,4.039573,9.948011,-6.08137
208,0.208,-1.5368483,13.581761,10.8254795,6.004895,-1.4314547,-10.088292,1.0523924,-0.18301038,-18.748064,-9.677338,-7.224209,9.32845,-19.731915,2.077768,4.8082767,7.819059,6.089968,3.5494156,5.2391243,-19.471066,-4.3249826,2.677373,-9.663381,5.003462,-11.823077,3.6883178,0.8996281,0.82266545,0.65065783,21.15203,0.21229576,-8.3799095,4.8407335,14.425845,-1.0702804,1.8211424,-17.447184,17.827515,4.2960973,-8.545898,2.0222328,5.4448643,-11.115327,-15.061216,10.520065,10.838948,-7.0731697,-4.492143,2.822656,3.3768642,-13.895071,8.763307,-2.5343497,0.36551172,-4.6040998,8.003546,-14.9131,-10.222204,2.2523785,16.631952,10.405985,1.2922175,-3.0817595,-7.5776296,-10.727332,9.027763,-5.6328893,3.2380416,-12.860659,1.9753766,6.0359263,-11.077436,-16.663786,-1.9162631,7.47322,-0.6072088,-11.9824295,-2.9072757,-1.8953797,13.050421,-6.078047,1.8287688,12.054412,0.3433382,-9.308468,12.521052,16.42614,8.334729,1.4755652,10.758888,-0.6916693,-2.106102,-4.058055,4.3346753,4.1910706,7.4441233,-18.746893,6.112885,4.594331,8.194887,-6.608993
209,0.209,-1.899288,13.241484,11.3542,6.096496,-1.5516328,-10.044804,1.6203854,-0.9713251,-19.040377,-8.515627,-6.963113,9.184094,-19.411556,1.9066803,6.0605636,7.762535,6.6745934,4.36104,4.9001637,-18.122688,-3.016401,1.8329561,-9.731305,5.503982,-11.122286,2.953624,0.6827368,1.4335574,1.1877271,21.851252,0.7197524,-9.291842,4.8695498,13.418033,-0.90606254,2.2996123,-16.112673,16.660955,4.131263,-8.916802,1.9024284,5.2155733,-11.438027,-16.320189,10.520122,10.785152,-7.4021087,-4.3532047,2.1945686,3.655485,-14.380178,10.289443,-1.5695779,0.280829,-4.117195,7.1946287,-15.166744,-9.686532,0.9050927,17.61438,10.533538,0.6568832,-4.260849,-8.468276,-10.007186,9.098614,-6.0881147,2.3756456,-14.824062,2.2128017,5.000181,-11.949838,-17.127977,-1.7712845,7.7486053,-0.10878469,-12.7140875,-2.973911,-2.9101703,12.488945,-6.0956774,2.4347444,10.7795105,0.03723179,-11.067782,12.723585,16.94051,8.299303,1.8615309,11.355292,-1.0194576,-2.1887977,-3.1471188,4.334827,4.2034063,7.251951,-18.328564,6.162551,4.6799083,8.970117,-6.151084
210,0.21,0.8818266,14.092068,11.662592,6.6718807,-1.8563336,-10.361958,1.237789,-0.5484904,-19.424356,-7.741542,-5.933486,10.152921,-19.818459,2.1150594,5.8119025,7.6965003,6.3360505,5.089839,4.3217874,-18.335155,-3.3474367,1.604195,-8.728777,5.6451344,-11.828682,2.4306643,2.0429535,1.6932805,0.95122015,22.598087,1.9896865,-10.557375,4.18968,13.463454,-0.4780945,1.1910043,-17.306879,16.601597,4.3935747,-8.532486,2.6308782,5.32692,-11.033892,-17.362196,11.075574,10.39576,-7.0997796,-4.8633766,3.0600448,3.4646618,-14.7460575,10.868033,-0.8768978,-0.122050315,-3.2637653,7.2945504,-15.885714,-11.258963,-0.1362522,17.296875,10.583995,2.218111,-4.5891085,-7.9294724,-10.784278,9.996804,-6.1102543,3.392781,-14.758848,2.3580573,4.2788525,-13.109329,-18.367414,-0.7929645,6.005227,-0.026279986,-14.214218,-3.207864,-3.7970288,11.511988,-5.215447,1.3865601,11.30583,0.4641476,-10.7362995,11.852367,18.029966,7.636054,1.8535811,11.989323,-1.0420846,-1.4317025,-3.7132745,5.29204,4.1267924,8.323312,-18.311432,6.5529203,5.463614,8.274274,-6.211904
211,0.211,-0.06045424,14.161745,11.959468,7.2038836,-1.851025,-10.2843485,2.0274844,1.0661534,-18.613432,-6.756766,-5.206477,10.859288,-20.437557,1.1974915,5.54791,7.6213,6.1450324,4.9297667,3.9206073,-18.322247,-3.4879155,1.2606864,-8.206791,4.932484,-11.086156,1.5630383,1.663168,0.89559597,0.6641069,22.493498,1.2851115,-8.948567,3.3093383,13.201205,-0.9068495,0.4603735,-17.565125,16.5223,5.443945,-7.538789,1.6778111,5.102744,-10.546828,-16.671179,10.601025,10.537017,-7.97988,-5.3299346,2.412918,3.9334116,-14.166069,10.936475,-1.0549177,0.5479643,-3.9779081,6.923821,-15.957755,-11.89966,-0.21395402,17.278133,10.219527,1.8633966,-3.684901,-8.947661,-11.318431,8.515484,-6.1474824,4.9479465,-13.980515,1.7126744,5.1426697,-14.071566,-19.841114,0.25323913,6.237905,0.13199903,-14.924834,-3.5984933,-4.4147363,12.363455,-4.0054336,1.0951115,10.942324,-0.096252665,-9.667174,11.5758705,17.818693,7.475609,0.6687617,12.615979,-1.5326183,-0.887379,-3.7424872,5.209291,6.187343,7.987168,-19.364838,7.71819,5.282518,7.9103975,-5.67197
212,0.212,0.73081654,14.172127,10.199241,7.1593556,-2.226939,-10.640257,1.5669867,0.7391062,-18.659212,-5.728836,-5.0151935,11.346366,-19.788107,1.2877141,5.4875064,7.2723937,6.0068636,3.6765537,2.3858879,-18.671389,-3.886959,1.0976332,-8.156116,5.4943833,-10.722253,1.2400637,1.9285424,1.3169208,1.0130312,22.339869,1.6002717,-9.811439,2.5174978,13.3440895,-0.39761305,0.096566394,-17.562725,16.578272,5.6218276,-7.184135,1.443255,5.171599,-10.978389,-15.539964,13.344409,9.318368,-8.842561,-4.7668996,1.8769778,4.787022,-13.838424,10.721505,-0.3987505,1.4491627,-3.1096396,5.928421,-15.888679,-12.669464,0.78541064,16.382534,9.907855,1.8317715,-3.8584056,-9.794372,-10.340413,8.161595,-7.7210445,5.172422,-13.576104,2.38213,4.6087694,-13.983213,-18.584377,0.07020672,5.6882887,0.6269154,-16.037928,-3.2635756,-5.396199,11.870415,-3.9191408,2.1622827,10.175631,-0.17544466,-9.422347,11.405676,18.692429,7.885324,1.3736778,13.583818,-3.0750525,-0.30174732,-3.256922,6.126455,6.0810347,7.6251864,-18.755672,9.138234,4.7225156,9.057005,-4.629715
213,0.213,0.917902,15.44937,9.694626,6.927159,-2.7968285,-10.97188,1.5075148,0.66803145,-19.07749,-6.2515917,-5.890543,12.512766,-20.022968,0.25044605,4.45732,7.164733,7.1919117,3.7914474,2.281009,-18.08849,-4.3783817,0.5698688,-7.4926105,5.163246,-10.450466,2.5928245,2.3387656,1.9207313,0.80734867,21.965628,1.691639,-9.714532,1.4134208,12.705623,-1.5337656,0.66928774,-17.470753,16.855122,5.257644,-7.839952,0.1523473,4.8607826,-11.966775,-15.742034,13.075039,10.23544,-7.372821,-4.18989,2.1108,4.997906,-14.283516,10.701582,-1.3194479,1.5016963,-2.4907277,5.443951,-15.816918,-12.558338,-0.1562373,16.429646,8.627401,1.7691786,-2.7681744,-9.883662,-10.635873,9.015409,-6.5235415,5.8479924,-14.402454,3.0420473,5.1112504,-13.589644,-19.13343,-0.31688327,6.363205,0.5302335,-16.871717,-2.2316647,-5.4783688,11.043638,-4.068808,1.2867037,9.361715,0.43756455,-9.874806,10.442549,17.683775,8.0996,0.52930367,13.379963,-2.1207974,-0.5711134,-4.120008,7.721411,5.92485,6.1237364,-19.836147,7.9082255,4.283173,8.98741,-4.4484477
214,0.214,0.8198755,15.24051,9.239212,5.8809958,-2.282971,-11.459662,0.16650572,1.5620654,-19.332409,-6.312155,-6.325618,11.744642,-20.840618,-0.3577006,3.8577507,8.052507,8.486911,4.972308,3.405485,-17.282366,-3.7836728,0.33104026,-7.4538064,5.56949,-10.168483,2.646649,3.353906,2.034822,0.59470683,23.353714,1.5428491,-8.837155,1.3594912,11.4272375,-1.4908324,1.831623,-17.1491,16.886404,6.170284,-7.114859,-0.80928665,5.268544,-12.7564945,-15.512673,12.660215,9.921122,-7.192807,-4.383085,2.7190025,4.460507,-14.932085,10.03885,-0.022218442,2.3543835,-2.1940336,5.839268,-16.767984,-11.933439,0.18297386,17.623274,8.574207,1.575037,-1.8528965,-11.393706,-11.241375,9.668281,-6.1935315,7.3275795,-13.59119,2.163615,3.752567,-14.170334,-19.136005,-1.5865808,6.014384,-0.14013655,-15.717827,-1.8147427,-6.6500134,11.106721,-3.5743687,0.9084312,9.133835,-0.113883145,-11.039879,9.246563,18.001951,8.564073,1.834606,12.535321,-3.0026789,-0.71565783,-4.429105,6.675505,7.1743493,5.930152,-19.077333,8.049722,4.6150723,9.394717,-4.1804137
215,0.215,1.2495883,16.443264,8.665602,5.333472,-2.657707,-10.84577,0.2377746,0.60359883,-19.157259,-5.9445963,-7.5084705,12.127053,-20.30702,-0.5471267,5.024437,8.150268,8.935524,5.7496223,4.35282,-17.122398,-2.9542446,1.1906615,-7.324655,5.9856515,-10.806889,3.1895454,5.0300283,1.0162108,1.1922379,22.614676,2.392324,-8.462671,0.8141063,11.697879,-1.4917473,1.5902109,-16.739878,18.023695,5.574907,-8.444546,-0.49830857,5.685032,-11.959678,-16.279348,13.287581,9.689622,-6.540383,-4.680561,2.5747564,4.3922257,-16.039934,9.590834,-0.74462414,0.9508535,-2.0982842,5.78477,-15.805314,-11.342533,0.42862517,15.811739,9.971822,1.3198365,-1.5557762,-11.475659,-11.574048,9.842614,-5.6454453,8.018694,-13.2284155,1.4265949,2.6259463,-13.188422,-19.410498,-2.4192157,6.1271152,0.8160398,-14.256128,-1.6497641,-7.2990394,11.494432,-4.714128,0.6549267,9.345149,-1.1045623,-10.058387,8.783712,16.862093,8.476905,2.0276134,12.139469,-3.4593327,0.29985952,-4.777781,6.447085,7.8167915,5.9313297,-17.578392,8.413801,4.806874,10.4095745,-4.2892857
216,0.216,1.411901,16.478352,7.1170163,6.13904,-2.2877166,-10.943849,-0.6667931,0.15709078,-19.5925,-6.343336,-7.8292885,12.551795,-20.623226,0.5133682,6.0940833,7.9119706,9.836669,4.6343856,3.3343916,-15.71621,-2.8130279,0.60667837,-6.781403,6.316884,-11.380632,2.6595747,4.276936,1.4709461,0.46900457,22.342793,2.0892842,-8.196347,1.3336813,11.766766,-1.1189473,0.6416824,-16.463135,18.592361,4.753794,-7.0008883,-0.5824006,5.6967144,-12.225893,-16.615118,12.820496,10.14475,-6.590595,-5.040387,2.0231154,4.5953918,-17.39131,9.050769,-0.72978646,0.83760905,-2.5164511,5.94295,-16.34895,-10.660722,0.9005956,16.10151,10.447847,1.6936015,-1.9699376,-12.216177,-11.334916,8.990208,-6.050631,8.355806,-12.999248,2.149383,1.5488102,-13.918446,-20.08654,-3.3313646,5.794492,0.61906123,-14.165758,-0.8079452,-7.429088,11.212315,-3.9742517,1.2700713,9.886916,-1.042985,-9.2951145,9.121431,16.315203,7.1628976,1.7002553,12.326604,-3.5138922,0.9782497,-5.147081,5.633093,6.9140024,5.7899966,-17.797771,8.083377,5.4975147,11.120354,-5.017775
217,0.217,1.7832705,17.143799,7.5550523,6.751339,-2.600282,-10.947661,-0.59610236,0.00068451505,-19.674658,-5.793909,-8.183436,12.641146,-19.357527,0.5540881,4.869163,7.5162835,9.3615,5.3244143,4.0656404,-15.894926,-3.1596909,1.3292139,-5.4309936,7.4769173,-11.424287,3.463538,4.1194205,1.0758705,-0.72492075,23.156376,2.8207893,-7.667885,-0.4416634,12.170667,-1.1048796,0.4000558,-16.25045,16.91349,4.2382665,-7.487333,-0.60747296,7.1845407,-10.985948,-17.353544,12.536561,10.191851,-6.305698,-5.1370673,1.5155165,5.3748956,-18.281363,8.709967,-0.5174573,1.1091316,-2.8075948,5.298085,-17.659601,-10.081565,0.6856838,16.683134,10.846082,1.7046455,-3.3729804,-12.441012,-10.415936,9.874842,-6.015433,8.007968,-12.557677,2.2555304,0.872101,-13.013371,-20.515814,-3.7480254,5.405398,0.5749813,-14.047894,-0.5522903,-7.4567537,11.771995,-4.2341666,0.04365939,10.092248,-0.5774688,-10.203298,9.55721,17.286856,8.200997,1.7052634,10.906349,-3.6319084,0.3804332,-5.333619,4.9566197,7.7195234,6.634617,-17.833399,8.0946045,7.0817833,12.433394,-4.5046268
218,0.218,1.578728,18.051762,7.3271155,6.504914,-2.4844058,-11.818988,0.7696394,0.0073215608,-20.228264,-5.1355724,-8.466708,12.362874,-18.300802,0.57027525,4.383093,8.1105,8.787705,5.021509,5.17447,-15.399623,-2.1169329,1.7837564,-6.1951375,7.1014695,-11.393412,2.6005144,4.5975046,0.15614602,-0.68962544,22.875668,3.163155,-6.897048,-1.4569435,12.386429,-1.4149904,0.76396245,-16.41675,16.47352,4.7276845,-6.4327087,-0.53214085,6.8692656,-11.012794,-16.611944,13.467149,9.454335,-5.4111676,-5.494818,0.46474725,3.4760242,-17.038374,8.674267,-1.0065566,1.1947508,-3.8661888,5.84702,-18.577002,-8.657482,1.1618189,16.222113,10.584912,0.96427697,-3.0540562,-12.422969,-9.693915,10.1796665,-5.3303065,8.061758,-12.876882,2.6222484,1.9167266,-12.24522,-20.451176,-5.1503434,6.0252433,0.62027454,-14.619559,-0.4210893,-6.351285,11.744502,-3.673587,-1.0168797,9.628173,-0.7747156,-9.4792385,9.848504,16.513668,8.774797,1.7083682,9.918352,-3.7555797,1.2262216,-5.2881827,5.05207,7.4750085,6.9767733,-17.932508,7.4755554,6.7912083,11.789797,-5.9914703
219,0.219,1.2848464,17.587976,8.486693,5.265348,-2.448993,-10.33665,1.0319946,1.17678,-19.428476,-5.690021,-9.118274,11.364755,-18.578259,0.7647654,4.634958,8.582845,9.325452,4.5564165,4.5100346,-15.934284,-0.9972599,1.5015249,-7.04629,6.0657287,-11.104252,3.0406759,3.6603477,0.8928619,-1.0953779,22.966326,2.1693895,-6.8839326,-1.6909862,12.236983,-0.7970059,0.5367705,-17.038628,17.27108,4.4591436,-7.2452297,-0.78888124,7.160812,-10.529131,-15.032612,13.074006,9.930533,-7.0561986,-4.9288087,0.59316283,4.2239313,-18.598845,7.855943,-0.6757221,0.30656093,-4.143267,6.4215946,-19.17316,-8.871348,1.0502216,15.498099,10.061899,1.7057036,-2.9300642,-13.803576,-10.218669,8.996198,-5.3441114,7.8126583,-12.879397,4.08946,2.2282393,-11.666088,-21.157997,-4.9799356,5.181336,-1.0474224,-14.119551,-1.212478,-6.074891,12.827445,-2.8599322,-1.1863526,9.674805,-0.583076,-9.883176,10.701073,16.495592,8.889102,1.6568658,10.152315,-3.4371066,1.870041,-5.5593886,5.733346,8.6587715,6.2422004,-17.357082,7.955286,6.191997,10.335135,-6.394256
220,0.22,-0.6941599,16.916233,8.108731,5.2896624,-2.0043304,-11.566899,0.44836852,1.0178584,-20.205566,-5.238803,-10.067287,9.060256,-18.138239,1.5032706,5.251157,8.015778,9.874213,5.61443,4.814254,-15.336867,-0.662748,2.6677287,-6.548923,6.6796474,-9.370087,2.4070249,1.9251635,1.1158347,-1.4455466,22.054787,2.4737427,-6.23809,-1.6122044,12.631442,-0.631927,-0.23067473,-16.988253,18.174744,6.2294345,-6.8462195,-0.30815497,8.26444,-10.505794,-15.320931,13.9010515,10.520193,-7.2307086,-6.383659,0.017515495,3.6229382,-19.084896,8.34535,-1.3083415,0.50005877,-3.4118936,6.7888274,-17.827797,-8.521577,2.0166445,15.05196,9.407295,2.0084028,-3.1369305,-14.367124,-9.927303,9.409762,-5.305679,8.436716,-13.910302,4.3067966,2.8872564,-10.953634,-20.394398,-5.150803,4.111688,-0.26930913,-14.086977,-0.4070125,-6.6602287,12.582672,-2.505218,-0.19934738,10.057815,-0.6633768,-8.942218,11.372105,18.286755,8.771144,1.919924,9.362437,-3.4843616,2.17441,-5.40616,5.263616,9.332781,5.23785,-17.001694,7.646011,6.430838,10.680816,-5.8243275
221,0.221,-0.48051903,16.532162,6.64357,5.2766156,-3.0216656,-11.60987,-0.3513083,1.1737683,-19.829351,-5.6863127,-10.753867,8.215675,-19.210278,0.52709985,5.2513504,8.816397,10.0796585,5.32672,4.5395565,-14.651307,0.5029079,3.1552794,-7.372021,5.8738937,-10.2418375,2.4791205,-0.035197385,0.40744698,-1.9926584,21.991726,2.8870852,-6.768012,-2.2707007,11.35082,-0.95933664,-1.061192,-17.992065,19.281939,5.4440765,-6.440486,-0.7703675,8.920195,-10.318724,-14.470727,13.733774,10.637723,-6.9269166,-7.885124,-0.30953926,1.843451,-19.174,8.541048,-1.6818765,1.2812321,-3.5438955,6.346815,-17.331276,-9.761164,4.005621,13.19068,9.209785,2.8387997,-3.0973275,-13.766425,-9.220601,9.675934,-7.0061216,7.85533,-14.200675,5.200017,3.337013,-10.6536455,-21.720413,-4.9263215,3.8399067,0.38738304,-14.283782,-0.92516226,-6.077473,12.158751,-3.2384896,0.7308258,10.126374,-1.0146606,-9.582866,10.92333,18.702776,9.038961,1.9485435,9.522715,-4.2321157,2.7081273,-6.3090873,5.1993403,9.021255,4.8238654,-17.265627,7.8371735,6.8852043,10.895564,-6.601618
222,0.222,-0.32385513,17.20273,6.7015777,5.5261674,-3.6310296,-12.318325,0.08333022,1.0201099,-19.776882,-6.618059,-10.487274,7.55506,-20.132555,0.4293388,4.7393637,7.5297804,10.28429,5.795521,5.148911,-15.429045,1.195199,3.1479893,-8.021395,5.2234287,-10.472221,3.9805372,0.014024488,0.09787104,-3.054454,21.693872,3.2116518,-6.1710067,-3.2716062,10.303204,-0.79147655,-1.7077904,-17.241926,19.377949,4.293423,-5.8459187,-1.3525865,8.741225,-10.718654,-13.771157,12.7275,10.426476,-6.527123,-7.6574626,-0.19251369,1.3439946,-18.399616,8.215681,-0.5143342,1.2449698,-3.8194332,5.290786,-17.842846,-10.375157,3.8610473,12.955018,7.707645,3.1140068,-2.5171785,-14.450379,-8.419294,9.773374,-7.033444,7.8814464,-14.041172,4.540623,3.3822799,-11.91556,-22.14726,-6.045145,3.3596842,0.31581455,-14.553767,-0.48587188,-6.443655,12.179166,-2.6063213,1.0480074,10.080025,0.7920557,-10.370315,11.26889,18.354912,8.740705,2.494871,9.246529,-3.6726997,4.0426283,-6.9398885,5.662548,9.184438,4.453575,-16.851387,8.57265,6.8064694,10.977497,-6.927938
223,0.223,-0.9401289,16.786118,6.7753277,5.3759584,-2.1713412,-10.7502575,-0.81949914,1.0498776,-20.335892,-7.071824,-9.84751,7.218386,-19.786705,0.45163882,4.647714,8.545187,11.416577,6.034421,4.1166015,-16.189318,1.65762,4.0374665,-8.637221,4.747973,-12.136683,3.819663,0.823511,-0.9737981,-3.4992285,21.021748,4.0015545,-6.366283,-5.0751967,11.38519,-1.2018329,-1.826968,-16.465487,20.11004,3.7665117,-6.1730022,-1.2861683,8.552912,-11.780595,-13.587725,12.208894,11.333374,-6.6534944,-8.416751,-0.34262896,1.7046571,-17.966434,7.743373,-0.10946873,0.9029811,-4.621337,6.609644,-16.850054,-11.098578,2.8459384,12.898347,7.0465403,3.617617,-2.6329646,-14.552055,-8.587172,9.717639,-6.043906,7.238575,-13.546912,5.6280065,3.1905644,-12.836574,-23.146328,-6.052837,2.9105392,-1.0527339,-14.501014,-0.55789536,-5.8287716,11.846999,-2.678706,0.8236056,9.43652,0.26217565,-8.792876,11.350659,16.792257,8.826319,1.6625671,8.680427,-3.1436324,3.1533911,-7.2304196,5.124967,8.924516,5.5719857,-15.820508,7.9689927,7.295551,12.628561,-4.9864707
224,0.224,-0.84255934,17.1321,7.0574603,4.1389823,-1.0140965,-11.122161,0.2857677,-0.9163543,-20.701359,-7.378171,-10.388131,6.4872932,-18.72379,1.3535087,5.141012,10.740757,11.336344,4.2469683,3.2323146,-16.043379,1.7871718,4.1814466,-8.305169,4.0721273,-11.357816,2.1528091,0.48984227,-1.9044688,-2.6267633,21.962727,4.9594855,-8.031645,-3.9159033,9.579072,-0.28383198,-2.740089,-16.124975,20.454687,3.668525,-5.128926,-1.4259102,8.550436,-12.773684,-12.721686,12.671687,9.623342,-7.0636024,-7.920163,-1.1775312,2.383433,-18.61495,6.686383,0.021481764,0.70178676,-4.195491,8.244215,-15.936273,-11.746963,3.0880291,13.53523,6.5661077,4.6994505,-2.9862342,-13.982265,-8.404721,11.037602,-6.659247,8.23051,-13.230248,5.037493,3.379416,-12.87875,-24.94726,-5.8121724,3.5622528,0.17452468,-14.546646,-1.4258692,-4.806595,11.79294,-2.725459,2.4790413,10.336546,0.9663024,-8.873614,12.264119,16.362993,7.502629,1.1804693,8.236725,-3.757286,1.8513864,-6.9963284,5.3549504,8.251785,5.7238245,-15.858621,7.8759556,5.8078628,12.311694,-5.634586
225,0.225,-0.7584296,18.31959,8.010572,3.2757027,-1.0688205,-10.978809,0.9253704,-0.081433624,-20.73899,-6.527164,-10.906506,6.5629454,-17.627241,2.1004913,5.603849,9.281265,10.021236,2.773165,4.379396,-17.81684,1.6935235,5.5892854,-8.061502,4.153747,-10.519425,1.6365398,0.52412087,-2.2241395,-3.4602733,22.593819,3.6903586,-7.5953646,-4.3534074,8.975845,-1.5502386,-2.5478191,-15.506626,20.14669,2.8978908,-5.2286344,-0.7470902,8.965341,-11.735278,-12.745148,11.730207,8.726398,-8.175546,-8.49757,-1.892243,2.0161176,-18.351515,6.4644012,0.043969225,0.8530629,-4.3613267,9.216683,-15.834975,-11.329964,2.818335,13.102356,6.2025766,4.675256,-2.3108,-14.063483,-8.1976385,11.096677,-7.048812,8.149328,-14.956174,5.304705,3.1050484,-13.576797,-23.963652,-6.72733,3.1665359,-0.47990513,-15.029101,-0.9481668,-3.0318499,11.831667,-2.6178577,2.5840223,9.547514,1.1162201,-7.9064174,13.299711,17.068226,7.753126,1.2526927,9.343378,-3.024073,2.6960137,-6.456712,6.1416683,8.388813,5.2747006,-15.455927,7.362071,6.647593,12.451681,-5.979053
226,0.226,2.0915673,17.916428,7.827675,4.196037,-0.81013024,-11.428276,0.58954346,-0.6974793,-19.79034,-5.110602,-11.220449,4.87319,-18.71259,1.8090358,5.5071745,9.252045,10.21936,3.1711438,3.4012754,-17.453142,1.6376147,6.6993513,-7.156631,3.3866985,-10.111591,2.244965,0.6979575,-3.592659,-3.4855301,23.54483,3.53733,-7.155361,-5.3504624,9.120831,-3.115627,-2.71331,-16.253918,19.830458,2.8902187,-5.109095,-0.7007768,8.165228,-11.863351,-12.266231,11.34871,8.0450325,-7.751862,-9.126424,-2.6816044,2.384673,-18.206347,6.372232,0.7570117,1.1801938,-3.4643617,9.646721,-15.865808,-11.617083,3.6108263,13.00723,6.119882,5.870017,-2.614185,-14.407136,-10.123295,11.845635,-7.215105,7.4006658,-15.136359,5.3112154,3.3561637,-12.890116,-22.944807,-6.226542,2.4655385,0.03574637,-14.195065,-0.06445206,-2.7690105,10.636315,-2.428301,3.0436008,9.570854,2.3387923,-7.4546204,13.596293,18.121601,7.630166,1.4871368,9.921363,-3.7134426,3.268361,-7.213414,5.057387,9.051545,5.668691,-14.859965,7.5069294,5.9433613,12.61938,-6.1671753
227,0.227,3.1446948,18.27658,7.7282405,4.0840597,-0.7221924,-9.586338,0.18789922,-1.0011228,-19.549917,-5.184082,-11.938935,5.298861,-17.191238,1.5985255,5.3644805,8.771867,9.3911915,2.7518559,4.3539605,-16.964998,2.3553023,6.4454317,-7.4297433,3.135774,-9.963337,0.8446934,-0.4993195,-3.2665925,-3.1000485,24.120556,2.5472732,-7.424858,-4.9230857,9.062338,-2.787302,-2.722313,-16.839958,20.520437,3.0324965,-4.851921,-0.10145363,7.454376,-12.540021,-12.040058,11.226132,7.832155,-7.7544227,-9.131848,-3.8245518,2.3857045,-18.816599,6.43897,0.27999434,0.6936003,-3.2798138,11.034866,-15.053531,-11.009365,4.1535163,12.380577,6.177373,5.0183315,-2.997817,-15.286302,-10.092962,12.206616,-7.3350806,7.5197115,-14.655127,4.917095,2.881468,-13.784257,-23.388447,-5.9495134,2.7837167,-0.24622814,-14.400462,0.4070574,-2.1580925,10.611859,-3.3496213,2.4832258,10.033588,3.1471612,-6.6194835,12.953852,16.606714,8.00058,1.7893351,8.275684,-4.6551948,3.576612,-6.2883477,5.433284,9.109425,5.0413117,-16.026085,7.8319683,6.132199,14.280848,-4.709942
