,Date,fBM_H0.6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
305,0.305,0.46132588,-0.5431009,2.3803647,1.0342172,-0.171967,0.06300362,0.21538895,0.7954725,0.5377404,0.29727504,-0.10739649,0.3955617,2.4792757,1.1465639,1.8213558,1.0843576,-0.38887495,1.6886482,-0.7566219,0.8755788,1.0487642,0.8999748,1.9251447,-0.34297842,1.6585469,0.71247834,1.8499783,0.5736611,0.6659607,0.61594325,0.63761806,0.6319918,-0.21642973,0.07427405,0.8841285,1.3269422,0.29078615,1.1915029,0.35379142,0.567372,0.59908265,1.2135648,0.03725512,1.5576949,0.54694563,-0.08561921,0.30337176,1.1931267,1.9053744,1.4766431,0.8575056,1.145568,1.4164532,2.2910247,1.7734325,0.81131786,1.6330324,0.23583363,0.029360764,-0.13335593,1.0552498,1.1993802,0.72267735,1.4043574,1.3944476,-0.6027982,1.7762014,0.9728682,0.6455581,1.6136044,-0.29386023,1.12614,0.73547363,1.2509294,0.9213298,0.9844052,0.4798357,1.0825434,1.20368,2.2252529,1.7231758,0.20934583,1.7080084,0.50792956,1.2917813,1.5145851,1.6437906,-0.5053838,0.3532966,0.9250227,-0.08598656,0.5569599,1.0530235,0.3321583,-0.43184075,0.17789559,1.3987769,0.23913299,-0.39137825,2.2620142,-0.16012338
306,0.306,0.38174862,-0.54011095,2.442524,1.0527409,-0.16838758,0.074195355,0.2597691,0.7808719,0.5822696,0.33031926,-0.09930643,0.3752716,2.471475,1.2219888,1.844001,1.0400165,-0.3899014,1.7306036,-0.74322104,0.8445231,1.0205668,0.9407712,1.994071,-0.38769048,1.6603302,0.7141816,1.861473,0.65115273,0.68939203,0.62542075,0.6401941,0.57276875,-0.19473208,0.12880455,0.9049632,1.3093754,0.29812548,1.1905211,0.30522722,0.5905359,0.5755607,1.2484369,0.0065741655,1.4722513,0.4633324,-0.052476197,0.3387101,1.1678197,1.9333876,1.4686779,0.8719211,1.1740776,1.3764064,2.3206186,1.7847168,0.7284266,1.6358104,0.25447324,0.0085526435,-0.13008866,1.0558443,1.2018521,0.71187645,1.4111289,1.4269652,-0.60017765,1.7627621,0.92693764,0.6427654,1.5886552,-0.31074223,1.1217686,0.79901254,1.2180494,0.9995271,0.9941492,0.5257175,1.1170387,1.2429532,2.209404,1.7601908,0.19197679,1.7433637,0.594611,1.2151104,1.498697,1.6541462,-0.50653,0.34492555,0.908415,-0.17362963,0.61613536,1.0635502,0.37180898,-0.43709075,0.13599244,1.3762465,0.23315898,-0.3929192,2.2864127,-0.22970332
307,0.307,0.3849312,-0.5472765,2.3746321,1.0224072,-0.19012247,0.044044677,0.19276942,0.8370874,0.5337161,0.37932748,-0.0895919,0.41257674,2.4053025,1.2703577,1.8369662,1.1123357,-0.38958833,1.7224575,-0.72918564,0.8420847,1.0355672,0.9186268,1.9916055,-0.3866045,1.6090734,0.70583695,1.9024292,0.6010818,0.607894,0.62359977,0.6272673,0.49818996,-0.23406078,0.07275854,0.9492982,1.3140941,0.33916113,1.2692753,0.24989322,0.5528923,0.6042893,1.2773793,0.003595948,1.4193399,0.48041067,-0.062384732,0.34990942,1.1372261,1.9222523,1.4494354,0.74056494,1.109298,1.4368175,2.2972775,1.7638226,0.69527996,1.6849425,0.26206046,-0.00082952343,-0.09200574,1.0571377,1.2206694,0.68343955,1.4841722,1.4550245,-0.61071277,1.7869424,1.009483,0.62504154,1.599957,-0.32981506,1.0611293,0.78424,1.2642422,1.0568317,0.9997843,0.5166218,1.1222363,1.2134641,2.1950803,1.8116527,0.12562087,1.7010294,0.5821578,1.2118143,1.4695703,1.61567,-0.5053617,0.395783,0.87842524,-0.1283376,0.58855355,1.0664848,0.37358668,-0.44116104,0.13578606,1.3874826,0.25510097,-0.39745545,2.3024054,-0.2391624
308,0.308,0.35777354,-0.53846353,2.3196814,0.99283665,-0.1692979,0.060266707,0.23604092,0.8651009,0.6054036,0.31580606,-0.08682692,0.39483768,2.4079282,1.2528305,1.8852383,1.073334,-0.3999482,1.6860505,-0.7831458,0.8211029,0.995953,0.94609034,1.9761035,-0.39092582,1.584936,0.7725076,1.8490067,0.5919172,0.6369836,0.6273773,0.645656,0.49472782,-0.20293957,0.06960375,0.92480826,1.3029138,0.30104524,1.2867178,0.27176493,0.53914577,0.6158901,1.3603938,0.0945813,1.4402437,0.4591271,-0.11934131,0.38691434,1.1212181,1.9121749,1.4301428,0.70351624,1.1333572,1.4191009,2.3141236,1.7545137,0.69024056,1.6143315,0.24420023,-0.032963026,-0.09159711,1.0837038,1.3276565,0.65346885,1.492343,1.4581474,-0.63404065,1.8095313,0.9945913,0.5984375,1.570915,-0.31724712,1.0577608,0.8129961,1.2181214,1.0991153,1.0062219,0.49142823,1.1933215,1.2125556,2.1970768,1.7748346,0.18519673,1.7031227,0.51339394,1.2372613,1.4669864,1.6686093,-0.5148032,0.42007488,0.8587532,-0.059611678,0.5987674,1.0006342,0.37881485,-0.4445352,0.20507884,1.345456,0.20468764,-0.40134075,2.308599,-0.23167728
309,0.309,0.34582797,-0.54004127,2.3576617,1.0149624,-0.18211868,0.09275935,0.22173709,0.90881544,0.5567504,0.33472574,-0.061369732,0.39736202,2.409558,1.3126216,1.8480426,1.1216857,-0.41159233,1.6589226,-0.81000656,0.8341296,0.9431203,0.9721567,1.9747193,-0.40010533,1.6806507,0.66561043,1.862889,0.5813065,0.61673284,0.60349995,0.5669598,0.5291007,-0.2286359,0.01417977,0.8700397,1.2754174,0.28979123,1.3138129,0.2314825,0.57973605,0.6150737,1.4015819,0.05025485,1.4500285,0.4231572,-0.12005594,0.4056708,1.1673342,1.8889546,1.4294103,0.7302854,1.1360482,1.4735,2.3160043,1.7970132,0.7069665,1.5603667,0.3166935,-0.056932673,-0.09573091,1.0514293,1.3308831,0.6906265,1.4722027,1.4514695,-0.6049132,1.7431365,0.9482711,0.6212863,1.5656533,-0.31556153,1.0037074,0.85160714,1.1496557,1.1108301,1.0695695,0.50283945,1.1260508,1.1671628,2.2233596,1.6918228,0.20222846,1.7247972,0.44428217,1.260268,1.4601344,1.6575043,-0.521082,0.41740355,0.85974395,-0.020068236,0.63639605,1.0669091,0.37158838,-0.4488826,0.17111021,1.2855774,0.22183189,-0.40109056,2.2842135,-0.24555545
310,0.31,0.2473141,-0.53670466,2.3407493,1.0700126,-0.2054934,0.05777784,0.24251147,0.9737329,0.590135,0.29844013,-0.06999762,0.45174432,2.457445,1.2772682,1.856263,1.1329485,-0.41502792,1.6697087,-0.8547137,0.8262091,0.9245452,0.9233221,1.9798384,-0.42258874,1.6616354,0.63781136,1.8998121,0.5692711,0.60222846,0.5651661,0.58734745,0.56140304,-0.22061561,0.01559807,0.8095445,1.3214866,0.28831318,1.3049117,0.24317878,0.5662937,0.6050195,1.4354383,0.030791417,1.4116851,0.41072184,-0.09017555,0.3824875,1.1066065,1.9240824,1.4826512,0.72732174,1.1412623,1.5031815,2.3313189,1.8032217,0.75244194,1.5688292,0.2897485,-0.04362742,-0.09612868,1.0316316,1.2975352,0.6930726,1.4649149,1.401358,-0.61161405,1.7680788,0.9175304,0.62098956,1.5670686,-0.31268063,0.99901605,0.78109777,1.1222042,1.0600528,1.0402697,0.48123524,1.0974972,1.1752777,2.2619197,1.7164968,0.22241174,1.755651,0.42143413,1.2966397,1.398608,1.596728,-0.5309885,0.43284026,0.9034478,-0.059416763,0.56531703,1.0870031,0.31090286,-0.45351034,0.2231377,1.337797,0.20379178,-0.40332854,2.2216752,-0.28079143
311,0.311,0.18545927,-0.5476362,2.3467517,1.0681728,-0.22301474,0.025143314,0.28951356,0.9720271,0.6125596,0.34009263,-0.037381522,0.38837633,2.4357288,1.262494,1.9001871,1.1550015,-0.42315435,1.6532326,-0.88854074,0.8634947,0.8753849,0.90544075,1.877329,-0.4334078,1.6527457,0.60611504,1.8922577,0.536136,0.5595676,0.5967937,0.56810963,0.57147443,-0.24052791,-0.026135884,0.83746296,1.2656909,0.2271014,1.3627383,0.17719436,0.5403291,0.5757705,1.462562,0.014049446,1.4514754,0.39663646,-0.1237656,0.37724134,1.1652335,1.8756441,1.4910352,0.72122604,1.1064843,1.493051,2.335252,1.8032874,0.7192966,1.5690111,0.32268444,-0.069096014,-0.045257397,1.1133009,1.2782449,0.6453488,1.5001434,1.3296744,-0.59859896,1.8056258,0.8609439,0.6254341,1.5184087,-0.31406045,1.046766,0.77399206,1.1287421,1.0468732,1.053524,0.4599309,1.0530428,1.191806,2.2162058,1.7645894,0.3064952,1.7607634,0.42100102,1.26048,1.3922383,1.5979365,-0.5310745,0.37303948,0.87673473,-0.079417095,0.5603889,1.1180285,0.33797807,-0.45767185,0.2393205,1.3357381,0.17322262,-0.41285887,2.2166193,-0.26845282
312,0.312,0.23625118,-0.5592856,2.269847,0.98522186,-0.25493094,-0.0095658135,0.3363322,0.9287251,0.58694416,0.29228255,-0.014023677,0.41659155,2.4688404,1.3128384,1.9119895,1.1428063,-0.4279144,1.7036633,-0.9242667,0.91669625,0.89933836,0.9132656,1.8888263,-0.43762323,1.6626718,0.5643173,1.9554516,0.5817092,0.5815375,0.6081806,0.5897085,0.5462993,-0.26472127,-0.060377117,0.8397161,1.2392887,0.3046366,1.4293475,0.19539405,0.5053027,0.58327836,1.447316,0.030854536,1.3966935,0.32566765,-0.15246221,0.3657044,1.1168272,1.8957943,1.4739126,0.63111836,1.1060024,1.5043488,2.3745344,1.8095628,0.70888567,1.516784,0.35710788,-0.092926614,-0.030838473,1.06101,1.2797548,0.61441314,1.5371605,1.2834749,-0.60125834,1.811522,0.7688905,0.603587,1.4471323,-0.3191364,1.0816976,0.8060748,1.1999141,1.0231081,1.0313469,0.40214646,1.0641233,1.1714542,2.2151425,1.8168045,0.32006222,1.742767,0.38943326,1.2814014,1.3652593,1.599306,-0.5284119,0.34900925,0.89022934,-0.12929243,0.64066267,1.0961298,0.419181,-0.46269068,0.20564894,1.3515505,0.16801557,-0.41592374,2.2461221,-0.26119006
313,0.313,0.28159323,-0.589801,2.2604191,1.00397,-0.25765932,0.01496161,0.3311812,0.91996,0.5530545,0.30989206,-0.008351538,0.44135827,2.4843287,1.2935212,1.8564141,1.1319664,-0.43166736,1.7123692,-0.9854253,0.91359663,0.86190474,0.9361227,1.860204,-0.44388384,1.6291723,0.5163117,1.9496042,0.58021045,0.57575023,0.60193133,0.606977,0.5408052,-0.26795352,-0.05958579,0.82732457,1.2677987,0.35050577,1.4123946,0.20951249,0.5477791,0.5937801,1.4529893,0.012186589,1.3743452,0.4113249,-0.18327925,0.32492828,1.1320387,1.9318148,1.4810749,0.62678677,1.0339656,1.5412706,2.4043958,1.7767327,0.7524885,1.4708686,0.37020147,-0.08403934,-0.07695093,1.0454504,1.2635207,0.67288667,1.5289882,1.3556713,-0.62789077,1.846495,0.7908421,0.63403714,1.378042,-0.2937174,1.1104162,0.7634135,1.2083442,1.0224302,0.9955334,0.4387819,1.030284,1.1697412,2.191645,1.800773,0.3223722,1.6974895,0.35899228,1.278481,1.3979367,1.5749006,-0.51837695,0.3658871,0.9412133,-0.15360095,0.68333787,1.1421945,0.41955784,-0.47160032,0.29168922,1.3252383,0.17722924,-0.42015496,2.2202094,-0.27525696
314,0.314,0.32079086,-0.61393917,2.315138,0.98112035,-0.2958764,-0.074358836,0.3543399,1.033235,0.5068904,0.3068873,0.020571977,0.45728344,2.494357,1.3016855,1.8558234,1.101159,-0.43297917,1.7016737,-1.062594,0.85021836,0.8427846,0.9933912,1.8637576,-0.44812018,1.5844653,0.5506367,1.9728948,0.54874563,0.636881,0.56714946,0.56922144,0.49433988,-0.24041954,-0.04952566,0.8498027,1.2275723,0.35870975,1.377987,0.17983174,0.50281066,0.5583101,1.4570018,-0.05946456,1.4022413,0.476509,-0.18699591,0.2334889,1.1446878,1.9859277,1.4899402,0.5847927,1.0325142,1.5605744,2.435578,1.7652246,0.77386016,1.5526422,0.3568659,-0.105233505,-0.08423723,1.0532998,1.3312788,0.7240202,1.5513986,1.3166976,-0.6305501,1.8225015,0.77841854,0.61266714,1.3298892,-0.31436488,1.1267692,0.74621254,1.1073381,1.0285448,1.022223,0.39726424,0.9895571,1.1883447,2.1497436,1.7834821,0.35133553,1.7520344,0.41463527,1.3089206,1.4098083,1.5550139,-0.5058022,0.3045227,0.944744,-0.13225056,0.711013,1.1304755,0.39550385,-0.48022276,0.22949299,1.324079,0.14882445,-0.42866465,2.2303402,-0.26521844
315,0.315,0.31131452,-0.6249649,2.327642,1.03427,-0.32499492,-0.119943276,0.29476693,1.0226419,0.5360117,0.3557853,0.07547741,0.5145864,2.5097086,1.2718505,1.8505167,1.0407654,-0.43724,1.7192446,-1.0706834,0.7734458,0.8628638,0.9354268,1.8835114,-0.45315763,1.5728245,0.56213003,1.9941778,0.5420952,0.5821939,0.5588967,0.59228516,0.4331042,-0.23704886,-0.04195027,0.7813928,1.2089735,0.37548307,1.3604764,0.24291883,0.49347085,0.543764,1.4585338,-0.030839495,1.3556744,0.45567974,-0.22872446,0.17053677,1.1486988,1.9725815,1.5048281,0.5905703,0.9685357,1.6142123,2.4769373,1.777082,0.74395823,1.5741569,0.33548874,-0.11680183,-0.06509642,1.0689003,1.2854617,0.76800835,1.5035509,1.3637424,-0.614921,1.7723978,0.72034806,0.6653798,1.3190482,-0.31210038,1.1805959,0.74243754,1.0794474,1.0373063,0.9912071,0.42244658,0.9896381,1.1828085,2.1366704,1.7658036,0.40123558,1.7543844,0.35719278,1.2937549,1.3963915,1.5267763,-0.51709706,0.31748462,0.974883,-0.10557722,0.66478235,1.1607361,0.36690366,-0.4824837,0.20211625,1.307187,0.08538246,-0.43047908,2.2586813,-0.27239883
