,Date,fBM_H0.6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
782,0.782,-1.3033463,8.653166,7.2740054,7.9234896,8.69131,8.0316925,5.2625084,7.858068,6.8827662,6.510389,6.075711,8.144987,7.9886007,6.2611356,8.659266,7.7961345,9.04374,7.823946,6.717439,8.543172,7.157062,7.1825075,8.668654,6.375788,8.62897,7.7920537,9.381312,7.1482453,4.3612156,8.301592,7.776556,6.8540735,7.8440957,7.0855384,8.721644,6.6242075,8.379886,6.311998,10.289727,6.9382653,7.110291,8.712964,7.0400434,10.2035055,9.186442,9.421033,10.391684,8.88571,7.445507,8.373193,6.871615,6.4931684,9.098017,8.255745,4.6039114,7.980224,7.4382815,8.594258,8.196307,5.890549,8.706176,7.1126094,3.792109,10.696554,6.947608,8.642638,8.88077,8.4083,6.8782206,10.549252,7.710107,3.013683,7.794017,10.117419,8.426706,9.210972,9.4880295,8.601853,7.3280463,9.327657,8.955492,-5.06606,8.736608,8.070915,8.309785,7.5738482,6.4679227,7.595541,6.514107,5.906538,8.046693,7.235431,8.685734,8.645732,7.4618616,8.81681,8.917186,6.5824037,8.183952,6.8261585,8.956389
783,0.783,-1.3551888,8.614004,7.279319,7.9348116,8.748889,8.093897,5.2514367,7.8603106,6.832898,6.469344,5.999526,8.155752,7.9623575,6.2735257,8.6641245,7.8038244,9.128417,7.8127556,6.7617846,8.546898,7.1695423,7.12865,8.724488,6.3569217,8.614389,7.802172,9.364345,7.1573524,4.3763742,8.330541,7.768639,6.9007955,7.8449287,7.0449295,8.7369,6.575603,8.304391,6.250613,10.344579,6.917064,7.085181,8.738574,7.0030527,10.2358465,9.208828,9.383014,10.4317045,8.891242,7.529603,8.380678,6.8986917,6.513457,9.086465,8.293921,4.6308494,8.0373535,7.5013294,8.563203,8.193264,5.867762,8.719489,7.118551,3.8822746,10.685649,6.92631,8.58608,8.858232,8.449158,6.82212,10.5632715,7.7316856,3.0385978,7.8025317,10.09407,8.447852,9.23911,9.519407,8.63033,7.2301526,9.2968645,8.955588,-5.0521646,8.786473,8.023585,8.250533,7.582255,6.4778485,7.5705833,6.545234,5.9505258,8.142677,7.2224927,8.641992,8.651055,7.554846,8.757677,8.928497,6.53906,8.219168,6.8337636,8.956312
784,0.784,-1.3601118,8.622725,7.2361236,7.897112,8.765194,8.154901,5.217178,7.884659,6.8175826,6.505642,5.9357147,8.24042,7.9373403,6.230842,8.689962,7.7981267,9.15726,7.8255014,6.776615,8.61083,7.213783,7.168661,8.695171,6.4071074,8.6554165,7.7502656,9.39524,7.08224,4.353641,8.287152,7.777055,6.950877,7.8937044,7.0573816,8.691969,6.6081147,8.248228,6.194226,10.386244,6.9450874,7.0740724,8.729055,6.97399,10.2205715,9.220379,9.347873,10.458834,8.937389,7.582064,8.473277,6.8592415,6.57448,9.175575,8.346005,4.6370616,8.070956,7.5790405,8.521418,8.179721,5.8673444,8.811807,7.0847206,3.8926804,10.737481,7.0203953,8.588597,8.937783,8.536164,6.8353686,10.594164,7.7902737,3.1000905,7.789127,10.071806,8.437288,9.271893,9.535401,8.604563,7.2482376,9.224762,8.980594,-5.055761,8.846165,7.970498,8.214361,7.5365105,6.455542,7.533551,6.5108695,6.0193887,8.147119,7.2237663,8.626819,8.741061,7.5370913,8.709731,8.931898,6.553811,8.25926,6.902731,8.951088
785,0.785,-1.3496138,8.630263,7.2206273,7.863858,8.757574,8.157009,5.2314763,7.8975816,6.7783837,6.531756,5.93729,8.233769,7.9679656,6.223767,8.661293,7.78026,9.142183,7.8942833,6.755017,8.651295,7.182324,7.149864,8.725572,6.398339,8.722581,7.7673383,9.358384,7.099316,4.3780646,8.293145,7.7686205,7.0207353,7.9397235,6.9664397,8.667055,6.5530586,8.2548685,6.2034626,10.32333,6.908213,7.099726,8.72466,7.016886,10.210361,9.215677,9.433179,10.48509,8.955868,7.554216,8.48038,6.854817,6.5668116,9.2080345,8.358326,4.605203,8.120337,7.517371,8.51923,8.11864,5.85722,8.840849,7.1124725,3.8975441,10.801944,7.1003385,8.61636,8.899299,8.5371065,6.9104238,10.6543865,7.7632337,2.9751844,7.829251,10.135015,8.467938,9.277757,9.557406,8.606016,7.3270473,9.253082,8.990871,-5.062659,8.827009,7.9481153,8.174192,7.5189204,6.4222302,7.4877934,6.5628424,6.0136247,8.10187,7.2330995,8.654343,8.68573,7.5649757,8.6939125,8.899557,6.609611,8.344444,6.8619623,8.895555
786,0.786,-1.3427027,8.606744,7.275868,7.8545594,8.726337,8.160669,5.3341994,7.8987584,6.776788,6.535522,5.912109,8.254322,7.998271,6.2395234,8.655462,7.7914643,9.122126,7.8841267,6.7155933,8.6315365,7.219581,7.167999,8.687894,6.3611903,8.678226,7.8035364,9.386166,7.1377387,4.366205,8.322526,7.754922,6.9809933,7.949687,6.951859,8.680973,6.589137,8.232694,6.1836166,10.42106,6.87023,7.099551,8.719189,7.029204,10.224527,9.211345,9.437888,10.446617,8.94959,7.5592833,8.378085,6.8331914,6.5653076,9.220002,8.390349,4.6079516,8.237296,7.509472,8.516692,8.088628,5.82153,8.894994,7.101825,3.868023,10.8178835,7.1139107,8.643474,8.927248,8.478612,6.9598637,10.714458,7.7510095,2.8941908,7.8338833,10.108993,8.515634,9.277726,9.559378,8.656161,7.3610463,9.332849,8.960117,-5.052247,8.8440275,7.9615636,8.184167,7.49568,6.499665,7.578472,6.540043,6.054299,8.120603,7.203584,8.596241,8.633243,7.5377707,8.713447,8.819607,6.680737,8.340276,6.883059,8.966797
787,0.787,-1.3414161,8.667013,7.244119,7.8164606,8.679124,8.199494,5.340082,7.9147897,6.821668,6.5512342,5.9718947,8.209733,7.9722433,6.176898,8.64078,7.852852,9.07189,7.8671713,6.6700187,8.700267,7.226796,7.1488504,8.682012,6.3695583,8.690759,7.767642,9.442375,7.1238933,4.351902,8.274647,7.6895294,6.981767,7.952889,7.0685873,8.642069,6.6025634,8.18644,6.170793,10.426229,6.939361,7.1606474,8.724812,7.052763,10.190651,9.288058,9.500786,10.438977,8.93577,7.567173,8.387943,6.8304486,6.597016,9.217118,8.403599,4.618767,8.262845,7.5666065,8.521327,8.060545,5.7799945,8.916746,7.1214323,3.9278436,10.866236,7.164592,8.626676,8.971687,8.444096,6.9527926,10.777136,7.718377,2.8747625,7.887505,10.095644,8.476035,9.278966,9.647159,8.6838665,7.3698416,9.374557,9.036536,-5.055323,8.802336,7.971425,8.196133,7.497574,6.514082,7.554267,6.5930247,6.003513,8.121741,7.212522,8.669262,8.595749,7.57614,8.655926,8.831172,6.598381,8.356855,6.8549714,8.922617
788,0.788,-1.3047692,8.707932,7.259494,7.8279543,8.690503,8.209494,5.388301,7.9315434,6.896636,6.5693817,5.9651594,8.203157,7.91966,6.198952,8.62481,7.94459,9.067044,7.831455,6.669175,8.68701,7.1607356,7.109287,8.721815,6.40436,8.68502,7.8076816,9.464731,7.13761,4.329971,8.293635,7.6423063,6.9791217,7.9282646,6.9917016,8.593731,6.6046143,8.295711,6.160284,10.506674,6.9907007,7.1538305,8.726239,7.097545,10.21419,9.302678,9.530409,10.564885,8.94147,7.527768,8.36639,6.812719,6.621737,9.232079,8.397906,4.597081,8.253579,7.6117315,8.486737,8.021532,5.8375998,8.952491,7.191752,3.9098637,10.814501,7.1872864,8.685492,9.0052,8.370137,6.930438,10.763028,7.754341,2.881222,7.89815,10.166518,8.5453005,9.269363,9.686716,8.700903,7.3493857,9.414407,9.025532,-5.0524673,8.790365,7.9766407,8.167654,7.521751,6.567259,7.5389705,6.627725,6.029163,8.142533,7.176879,8.687699,8.695021,7.5899754,8.720728,8.853289,6.598354,8.397338,6.923874,8.944877
789,0.789,-1.2801578,8.71076,7.284197,7.8496404,8.722698,8.251776,5.3220243,8.014793,6.8170047,6.575162,5.9541354,8.213417,7.9506555,6.122457,8.572048,8.006839,9.065466,7.886494,6.6541986,8.647332,7.2377014,7.084235,8.723576,6.3996835,8.556833,7.7821407,9.497882,7.1611433,4.2654834,8.298263,7.697942,6.9187,7.9468913,6.957335,8.597391,6.62311,8.3079405,6.201631,10.521708,7.018847,7.1918645,8.723708,7.129214,10.200802,9.315539,9.505662,10.558461,8.895589,7.5505724,8.404629,6.8265057,6.569027,9.294716,8.30692,4.523691,8.308852,7.659471,8.601828,8.0021925,5.8413687,8.959789,7.2289457,3.8717859,10.802186,7.1766243,8.793196,8.9932785,8.367192,6.8965635,10.817509,7.6961327,2.8828497,7.808693,10.2874975,8.655234,9.2632065,9.699298,8.658941,7.3501606,9.390385,9.005181,-5.0340996,8.758981,8.076271,8.223736,7.549776,6.5778785,7.5011306,6.6292305,6.047175,8.127987,7.1236334,8.732437,8.716322,7.5690107,8.709393,8.875203,6.6075826,8.35064,6.898355,8.972573
790,0.79,-1.3133917,8.67348,7.265181,7.7834115,8.756796,8.263518,5.3196335,8.031293,6.787803,6.571605,6.0016704,8.32272,7.976962,6.064519,8.589094,8.02716,9.060327,7.899944,6.657776,8.607321,7.2993093,7.0644884,8.71536,6.439699,8.579021,7.7669153,9.475433,7.12797,4.2387238,8.24243,7.738596,6.938819,7.935347,6.916993,8.595137,6.5828815,8.283586,6.2311277,10.555139,7.0356708,7.1689796,8.758572,7.1579876,10.207398,9.309786,9.492282,10.519548,8.867849,7.5617857,8.407522,6.868834,6.640156,9.368088,8.325775,4.500684,8.3099165,7.62143,8.605394,7.9297767,5.8433022,8.965076,7.2050066,3.8697014,10.837777,7.2660007,8.832548,9.0261345,8.401533,6.9655857,10.752669,7.726368,2.909643,7.8346815,10.315248,8.646353,9.274346,9.699721,8.677057,7.330232,9.474595,8.956234,-5.032877,8.768372,8.139349,8.187273,7.4947615,6.5489707,7.56972,6.565281,6.095106,8.139374,7.0792522,8.668892,8.741208,7.5671496,8.787131,8.819497,6.4960837,8.362336,6.8487506,8.987737
791,0.791,-1.2886983,8.671245,7.201013,7.7753882,8.730472,8.327675,5.2556524,7.9990673,6.830373,6.564581,6.0060635,8.329661,8.012973,6.1166663,8.586047,8.032453,9.1044655,7.923733,6.6653438,8.572098,7.2502723,7.077199,8.73641,6.493219,8.540743,7.8270483,9.504355,7.097642,4.193375,8.260629,7.718943,6.913847,7.956166,6.948127,8.597417,6.5684366,8.246993,6.164728,10.470402,7.072527,7.174486,8.794816,7.180043,10.212627,9.3120575,9.471785,10.563619,8.955934,7.597508,8.395122,6.819856,6.578934,9.361963,8.27219,4.5345535,8.288605,7.605802,8.582433,7.8841624,5.8057733,8.9629545,7.229718,3.9575658,10.873535,7.3037853,8.800989,9.046909,8.37646,6.953209,10.7950735,7.7183685,2.970086,7.840096,10.356091,8.711817,9.339593,9.742763,8.645001,7.3257046,9.452754,8.956903,-5.0362816,8.739149,8.1223955,8.146277,7.564462,6.4819875,7.6240125,6.524851,6.1128693,8.166019,7.097782,8.675192,8.681405,7.481331,8.806295,8.822643,6.5037932,8.400086,6.8694143,9.006041
792,0.792,-1.3112849,8.645409,7.1771717,7.7812085,8.753818,8.332226,5.2618504,7.9957156,6.8490467,6.544675,5.992584,8.344923,7.992875,6.1118274,8.605722,7.968027,9.055326,7.8859262,6.639615,8.533092,7.280201,7.133852,8.6874075,6.4862175,8.528361,7.8596535,9.534861,7.20704,4.1586027,8.2412,7.7708354,6.8797812,7.9976845,6.8956,8.637109,6.514113,8.267768,6.1228704,10.416505,7.0484643,7.1783442,8.74837,7.1972194,10.2074585,9.244014,9.508752,10.561365,8.916307,7.6520014,8.472512,6.7533684,6.637349,9.369038,8.295329,4.4790735,8.350659,7.6078377,8.6110325,7.9070187,5.7316895,8.921934,7.2138047,3.9827833,10.831223,7.2591896,8.777901,9.02278,8.433046,6.972391,10.827721,7.767095,3.0095649,7.7956705,10.383012,8.699208,9.305599,9.762164,8.595007,7.3770566,9.516315,8.898851,-5.056759,8.735247,8.116404,8.096683,7.6016145,6.511323,7.654625,6.5455923,6.1385937,8.180465,7.1250725,8.634943,8.737962,7.4695387,8.804677,8.846971,6.534699,8.452084,6.850078,8.949065
793,0.793,-1.3289988,8.675498,7.1962585,7.757848,8.7275505,8.297023,5.2417855,8.024908,6.867528,6.611673,5.996305,8.398456,8.000233,6.1871023,8.618208,7.9805455,9.103856,7.9269357,6.6654396,8.472573,7.3045096,7.240341,8.672945,6.551687,8.529166,7.78618,9.543485,7.2225084,4.2052345,8.259595,7.766339,6.894827,8.000191,6.9266143,8.616895,6.583517,8.300804,6.189088,10.408796,7.062127,7.263533,8.737505,7.2398667,10.202812,9.181634,9.523585,10.578855,8.962039,7.655528,8.424098,6.743503,6.6511655,9.426226,8.303833,4.5412536,8.411845,7.6290665,8.640783,7.934709,5.7870274,8.9007435,7.205183,3.9698424,10.842627,7.293878,8.848848,9.0105505,8.43068,6.9153676,10.831481,7.675788,2.9640179,7.7939825,10.390668,8.69041,9.389764,9.783183,8.564787,7.410618,9.532376,8.909366,-5.0511036,8.762035,8.1928425,8.107067,7.644843,6.5549498,7.744356,6.4323583,6.1706853,8.235846,7.083862,8.672299,8.72978,7.4961925,8.848513,8.860095,6.480269,8.405971,6.8536844,8.959121
794,0.794,-1.3658657,8.697216,7.216113,7.7516327,8.762591,8.359723,5.275999,8.052758,6.908871,6.6173906,6.0363674,8.326974,7.9606323,6.18348,8.6068535,8.001092,9.126203,7.9598637,6.6195207,8.42247,7.308335,7.2375507,8.650547,6.559065,8.5767565,7.861808,9.571017,7.19725,4.244672,8.202975,7.8286886,6.90296,7.971205,6.9454994,8.603637,6.604315,8.254044,6.2664247,10.412801,7.1052246,7.357409,8.733368,7.232304,10.213654,9.219222,9.531367,10.532469,9.036728,7.6551733,8.409373,6.8080163,6.7096133,9.46071,8.355172,4.5416994,8.424914,7.652868,8.599332,7.9406238,5.7870584,8.925044,7.2466755,4.0381336,10.858618,7.2586675,8.907463,9.079946,8.42379,6.923101,10.783867,7.6044774,3.033103,7.8683004,10.399743,8.77503,9.370207,9.855725,8.611357,7.448061,9.583036,9.005383,-5.078136,8.761568,8.227994,8.104981,7.6522126,6.6057353,7.8110576,6.459546,6.1652303,8.236417,7.0563164,8.698188,8.714872,7.5385017,8.794827,8.886576,6.4544406,8.3913965,6.84783,8.971592
