,Date,log_volatility_sp500,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891,-0.5806891
1,0.0008077544426494346,-0.57460594,-0.51847625,-0.8606559,-0.8912376,-0.46492925,-0.5337499,-0.5857076,-0.7257258,-0.74098396,-0.43019179,-0.41141886,-0.7138254,-0.42890382,-0.4172558,-0.72990346,-0.417726,-0.7436668,-0.9366454,-0.5631549,-0.8749698,-0.6259564,-0.46808806,-0.8879994,-0.92084986,-0.6178576,-0.69608444,-0.8126114,-0.70012003,-0.20144081,-0.77612257,-0.6257168,-0.79400736,-0.7891266,-0.67422986,-1.0562634,-0.62886447,-0.49899274,-1.0240804,-0.730282,-0.89638406,-0.60173225,-0.915286,-0.75734246,-0.45294827,-0.5924926,-0.3170605,-0.40407535,-0.62289566,-0.61174065,-0.6697971,-0.26191977,-0.6592192,-0.705486,-0.49649805,-0.5477368,-0.36672613,-0.32890415,-0.5154688,-0.57966095,-0.38465783,-0.06609623,-0.9120416,-0.50514823,-0.5097068,-0.29950047,-0.50174564,-0.36499158,-0.43319193,-0.5527609,-0.99619764,-0.5768934,-0.62493145,-0.6365509,-0.64226097,-0.3798913,-0.64118534,-0.56172025,-0.5127235,-0.58474493,-0.38344756,-0.31288564,-0.40942976,-0.439212,-0.6416406,-0.37408143,-0.86601776,-0.5092588,-0.16627821,-0.79903173,-0.5796145,-0.39261928,-0.8002686,-0.6774507,-0.59889036,-0.49216682,-0.7172581,-0.81169814,-0.32128298,-0.7346149,-0.7179678,-0.81326735
2,0.0016155088852988692,-0.39165026,-0.54634786,-0.8882518,-1.0357621,-0.24153581,-0.6807796,-0.4185991,-0.7852682,-0.5449934,-0.0147100985,-0.4960423,-1.1494789,-0.20614156,-0.24605817,-0.80104434,-0.13352256,-0.75736743,-1.0509574,-0.7358673,-1.1380361,-0.62000245,-0.37654406,-0.8129323,-0.8472512,-0.6531719,-0.57268673,-0.91758966,-0.8522925,0.014281608,-0.76966643,-0.5460177,-0.8402973,-0.8360065,-0.6510874,-1.112109,-0.7628281,-0.61321235,-1.2416027,-0.7159554,-0.79143953,-0.5317396,-1.0444571,-0.7466923,-0.34788486,-0.5432663,-0.23742145,-0.1930519,-0.7591336,-0.6569821,-0.68048894,-0.26394743,-0.65050566,-0.8419117,-0.39571238,-0.89757425,-0.3973716,-0.3409317,-0.5465473,-0.4447183,-0.3229897,0.39303517,-1.0550648,-0.33202273,-0.43255317,-0.3066806,-0.67905766,-0.40857142,-0.22072034,-0.8348245,-1.0260549,-0.69422954,-0.4042706,-0.4690185,-0.5914569,-0.44252962,-0.60975254,-0.7482365,-0.4163019,-0.7810071,-0.43885982,-0.49911594,-0.05984424,-0.26674393,-0.6712873,-0.33885807,-1.0370747,-0.40988863,0.0010400452,-0.58256006,-0.34586912,-0.39689153,-0.69091225,-0.76454836,-0.5386971,-0.6258688,-0.55512345,-0.884897,-0.3125076,-0.9207804,-0.8688953,-0.92443514
3,0.0024232633279483036,-0.32182288,-0.3870995,-0.7691482,-1.0108105,-0.21125782,-0.6628367,-0.48088652,-0.9116261,-0.47080287,0.2531473,-0.37009937,-1.2831073,-0.024637077,-0.14227936,-1.0421041,-0.00934041,-0.70220566,-1.1707006,-0.66369605,-1.141439,-0.6764901,-0.4977419,-0.87719566,-0.7567364,-0.7720885,-0.47003216,-0.9397681,-0.94697404,0.06996167,-0.6507365,-0.49466747,-0.91068566,-0.73217213,-0.5062456,-0.9210669,-0.8377542,-0.75049555,-1.2672329,-0.6648591,-0.6158092,-0.51867574,-1.1403033,-0.7488024,-0.4499898,-0.6294981,-0.15556931,0.06574085,-0.8922503,-0.79173493,-0.51333725,-0.3632936,-0.65186226,-0.8740269,-0.42844743,-1.0093555,-0.49500123,-0.5595943,-0.6113334,-0.41920364,-0.3286695,0.6590538,-1.201628,-0.16377418,-0.32491916,-0.39112815,-0.7047499,-0.41105318,-0.07852803,-1.1652865,-1.0540832,-0.6410768,-0.006568417,-0.20769837,-0.53988767,-0.44314247,-0.58382803,-0.9301988,-0.3107481,-1.0919511,-0.587132,-0.79999363,0.20134482,-0.22063349,-0.56439036,-0.4573689,-1.1245757,-0.26129353,-0.19770822,-0.4088097,-0.13311733,-0.6077546,-0.5418325,-0.8169872,-0.40981138,-0.8434229,-0.37460726,-0.97288585,-0.37584913,-1.1522882,-0.9263891,-0.8524029
4,0.0032310177705977385,-0.3283776,-0.17463844,-0.58662254,-0.945111,-0.40010113,-0.5090542,-0.7888932,-1.0093176,-0.67086726,0.23091534,-0.119510315,-0.998486,0.080351725,-0.13974655,-1.3227434,-0.027359992,-0.5722543,-1.2743455,-0.48397064,-1.0470387,-0.8469228,-0.7308741,-1.1913602,-0.7184031,-0.9404352,-0.46809697,-0.91056085,-0.93668246,0.052713327,-0.588814,-0.47636884,-1.0340127,-0.5723185,-0.33222255,-0.7083509,-0.8019912,-0.805601,-1.344031,-0.70685977,-0.52463305,-0.6411776,-1.1574147,-0.80185854,-0.63500273,-0.8372521,-0.108005494,0.30846238,-1.014278,-0.9446563,-0.31837362,-0.45414442,-0.73465914,-0.8703262,-0.5845668,-0.92565167,-0.60850954,-0.73528975,-0.6196042,-0.52150846,-0.36840838,0.70545244,-1.4162203,-0.07037297,-0.18481061,-0.30597135,-0.6157429,-0.38248238,-0.14881429,-1.3400209,-1.1841722,-0.4641907,0.37530303,-0.0462028,-0.50021714,-0.3829087,-0.59523916,-1.0410503,-0.1741594,-1.3596119,-0.7405232,-1.0353019,0.3534961,-0.22936638,-0.3571118,-0.6862284,-1.1399366,-0.15647066,-0.60113204,-0.45687872,-0.033492006,-0.742404,-0.4478165,-0.76433873,-0.2983771,-0.96342695,-0.3135562,-1.1527939,-0.50441796,-1.305071,-0.84729326,-0.74548995
5,0.004038772213247173,-0.31867275,-0.3020513,-0.40530923,-1.0377204,-0.6096992,-0.53358805,-1.0564632,-0.8378737,-1.0014544,0.026756685,-0.20691259,-0.601316,0.1301845,-0.23424265,-1.260035,0.041749746,-0.32965547,-1.1615673,-0.7017682,-1.247464,-1.110887,-0.7775151,-1.5169725,-0.5567075,-1.0502748,-0.5022137,-0.8312811,-0.8325558,0.096944556,-0.79440236,-0.39528045,-1.1031199,-0.49737388,-0.29358086,-0.6959361,-0.6871538,-0.73625994,-1.7989107,-0.92874753,-0.510716,-0.8893891,-0.9234656,-0.82899404,-0.56823003,-0.9776008,-0.2593634,0.40913686,-1.1635875,-0.95665824,-0.3814836,-0.5181384,-0.92540294,-0.9982432,-0.7403785,-1.135599,-0.7818127,-0.5467708,-0.48826122,-0.6085076,-0.44674188,0.60511243,-1.6530106,-0.073004454,-0.053384833,0.13332896,-0.7539325,-0.56353766,-0.5278751,-1.2510766,-1.295794,-0.461564,0.4922741,-0.18359862,-0.4265498,-0.49279127,-0.62596434,-1.1102377,0.01658661,-1.3967372,-0.8714324,-1.1667707,0.5359562,-0.08441575,-0.18491831,-0.95345783,-1.096964,-0.24249658,-0.85223645,-0.6530227,-0.0005376786,-0.35651392,-0.35292158,-0.5294081,-0.33414096,-0.81459653,-0.38479757,-1.4152603,-0.78357106,-1.1852111,-0.6672846,-0.8816777
6,0.004846526655896607,-0.30056214,-0.12317319,-0.3354071,-0.9973476,-0.5794606,-0.6755473,-1.091455,-0.954277,-0.8248779,0.21537066,-0.13181913,-0.8466772,0.02186693,-0.3815188,-1.1673443,-0.020829776,-0.5557996,-1.1924627,-0.44209173,-0.8971659,-1.1161197,-0.8560608,-1.3346647,-0.41639364,-1.3385925,-0.55199546,-0.3623551,-1.0191903,0.07032382,-1.2602961,-0.45963424,-0.90604043,-0.37093222,-0.55026126,-0.5212312,-0.62406075,-0.5527524,-1.7609938,-0.75775874,-0.57741547,-0.75791574,-0.99562645,-1.02474,-0.40211082,-0.7140875,0.026045088,0.15347919,-0.9416635,-1.1008867,-0.042640343,-0.34066144,-0.90323234,-0.65488994,-1.0195196,-0.76392865,-0.9313292,-0.8501141,-0.5494727,-0.8662629,-0.7457565,0.5619651,-1.7666155,0.13543959,-0.41785312,-0.2255683,-0.65781665,-0.94877285,-0.5841396,-1.465215,-1.3232452,-0.67160946,0.3808048,-0.22620232,-0.6337485,-0.4987651,-0.73032004,-0.78250885,-0.24422093,-1.4627266,-0.9302927,-1.2635795,0.2373152,-0.29463127,0.022855861,-1.0249379,-1.3161228,-0.124810286,-0.9418611,-0.83279127,0.09854418,-0.010253552,-0.34848616,-0.45937383,-0.43688107,-0.8136186,-0.5341831,-1.6460662,-0.542398,-1.1424415,-0.8546999,-1.0320187
7,0.005654281098546042,-0.3262898,-0.07639239,-0.32498002,-1.0565014,-0.56441927,-0.6991641,-0.94552493,-0.8253301,-1.3603513,0.24550173,-0.06385947,-1.0268979,0.07066832,-0.2630068,-1.2189802,0.005846273,-0.63901365,-1.2931274,-0.17915699,-0.9722843,-1.0291964,-0.8338518,-1.514544,-0.46947992,-1.2771857,-0.8826204,-0.35143903,-1.0565141,0.17290163,-1.2790734,-0.28431395,-0.8278747,-0.34180295,-0.43076444,-0.3252585,-0.50828284,-0.7022838,-1.6330577,-0.83425933,-0.82864463,-0.7956028,-0.9919274,-1.3213302,-0.358532,-0.66023874,0.09699721,0.34300125,-0.9601733,-1.2077425,-0.079329185,-0.36158413,-0.7265024,-0.6648244,-0.9377417,-0.6831734,-0.7945235,-0.76988757,-0.41952056,-1.0939535,-0.63317084,0.78750896,-1.9218761,0.1523143,-0.41607916,-0.06650478,-0.87180245,-1.1053963,-0.47905123,-1.6469513,-1.2679522,-0.43240553,0.28250748,-0.5661926,-0.73790735,-0.6136,-0.8044634,-0.45395774,-0.30217242,-1.261663,-1.0823765,-1.0045912,0.29333347,-0.4037814,-0.31715268,-1.2161282,-1.1862655,0.21108785,-0.7757257,-0.90672624,0.09084085,-0.13477993,-0.19967654,-0.25041112,-0.40013725,-1.138885,-0.5916157,-1.4552615,-0.46451434,-1.2956704,-0.968243,-1.0273757
8,0.006462035541195477,-0.31136402,0.06942594,-0.08098007,-1.1477208,-0.7239113,-0.82879686,-0.7195261,-0.7234087,-1.6331085,0.40739244,-0.13988969,-0.94299555,0.14132416,-0.26942372,-1.073579,-0.080715805,-0.6017427,-1.2619226,0.20991856,-1.0599328,-0.9265169,-0.83559185,-1.6428797,-0.55621576,-1.2775428,-1.0146095,-0.14445984,-0.8982668,0.25613475,-1.3572485,-0.31016946,-0.93679166,-0.28855518,-0.10353742,-0.20272645,-0.51620847,-0.8383602,-1.6165564,-0.8568485,-1.0303786,-0.82299876,-0.8932998,-1.4805995,-0.18545118,-0.72985667,0.09042868,0.3992349,-1.0533874,-1.3327364,0.07326477,-0.45367903,-0.66793704,-0.7688526,-0.76100624,-0.7226168,-0.78624064,-0.8023845,-0.5695619,-1.0312862,-0.6494088,0.8391975,-1.9013298,0.039445978,-0.30333486,0.103342384,-0.85784113,-1.0741923,-0.4373152,-1.7259676,-1.1217355,-0.25560662,0.20349155,-0.5625975,-0.76073486,-0.50019556,-0.84726226,-0.4072417,-0.38723114,-1.1853614,-1.2620995,-0.6938757,0.4963538,-0.4203244,-0.42958298,-1.2320392,-1.1174747,0.45062816,-0.7707561,-1.0301099,0.054322504,-0.34095392,-0.26664358,-0.2874228,-0.56828433,-1.3779267,-0.51308256,-1.2381061,-0.6117838,-1.3589361,-0.94726515,-0.9821662
9,0.007269789983844911,-0.30444792,0.14526528,0.2263988,-1.1902572,-0.8384359,-1.0127131,-0.5235117,-0.5913762,-1.6581088,0.5910529,-0.315019,-0.8174313,0.12435152,-0.3354075,-0.94423753,-0.14879946,-0.502874,-1.2525498,0.4699989,-1.1386428,-0.8698231,-0.73924273,-1.6780113,-0.70729685,-1.3117146,-0.87779593,0.20667857,-0.8315815,0.21177521,-1.4993902,-0.48485112,-1.0979977,-0.3004543,0.07788801,-0.12421128,-0.617533,-0.8252886,-1.6052697,-0.81725466,-1.0633717,-0.8622583,-0.8316424,-1.5258243,0.07760215,-0.7311477,0.09527834,0.2669104,-1.1237763,-1.4313073,0.3089528,-0.51352394,-0.78487504,-0.7886589,-0.5959123,-0.7341707,-0.9339134,-0.9788048,-0.86194414,-0.9437954,-0.8101871,0.7761222,-1.8661861,-0.017454829,-0.18980558,0.2708796,-0.68058634,-1.013397,-0.41349345,-1.6924123,-1.002378,-0.13248885,0.038093626,-0.39920878,-0.8143162,-0.25007772,-0.8917232,-0.43705687,-0.587987,-1.2287538,-1.3964919,-0.53364974,0.65522367,-0.3510621,-0.3580389,-1.106863,-1.1776674,0.49889344,-0.9502497,-1.1070831,0.02700189,-0.5496075,-0.41647235,-0.46724668,-0.87567806,-1.3193675,-0.2830258,-1.1047415,-0.8030233,-1.2460005,-0.8037054,-0.8971368
10,0.008077544426494346,-0.34521517,-0.068507716,0.2790696,-1.1587075,-0.6483385,-1.0905386,-0.48360515,-0.29140717,-1.8319683,0.57526904,-0.46765804,-0.99023175,-0.054603994,-0.23171933,-1.161125,-0.01364198,-0.3995371,-1.4991472,0.31953615,-1.2839867,-0.90187603,-0.40253478,-1.7349918,-1.0166355,-1.2102847,-0.61445534,0.34769318,-1.1496394,0.013596347,-1.5189724,-0.5788349,-1.1294764,-0.46395722,-0.17472072,-0.030950546,-0.68279207,-0.65833867,-1.4260647,-0.7928455,-0.9164685,-0.9770399,-0.9533454,-1.573159,0.29072413,-0.5048628,0.14344917,0.122328155,-1.1164898,-1.4195875,0.2852139,-0.4532011,-0.9582939,-0.6756486,-0.5152377,-0.66301495,-1.110187,-1.1532059,-0.9150961,-1.1956234,-0.9046917,0.8190368,-2.0656424,0.16469228,-0.11663015,0.5579818,-0.64659417,-1.0999,-0.27628434,-1.5678887,-1.0218456,0.09463248,-0.3012577,-0.53619015,-0.97763735,-0.11420038,-0.96628636,-0.17783618,-0.87410223,-1.2022221,-1.4138336,-0.6238038,0.61886746,-0.25621155,-0.44447598,-1.0084046,-1.2571006,0.39798552,-1.1336807,-0.9849687,0.04362628,-0.7954464,-0.35768023,-0.54353774,-1.1036261,-0.95982766,0.06367255,-1.0601786,-0.79025024,-1.0170561,-0.61701137,-0.7370655
